dzv         1.90077E+04   4.08637E+04   6.02610E+04   6.90038E+04   7.91861E+04   1.17579E+05   2.12938E+05   3.88468E+05   6.52810E+05   1.03497E+06   1.63801E+06   2.62620E+06   4.21615E+06   6.73785E+06   1.07084E+07   1.68970E+07   2.63799E+07   4.05087E+07   6.05668E+07   8.67038E+07   1.15897E+08   1.40338E+08   1.50609E+08   1.45463E+08   1.38244E+08   1.49579E+08   1.95709E+08   2.84134E+08   4.10690E+08   5.53497E+08   6.73287E+08
            1.90432E+04   4.09402E+04   6.03738E+04   6.91330E+04   7.93342E+04   1.17799E+05   2.13335E+05   3.89193E+05   6.54028E+05   1.03690E+06   1.64106E+06   2.63110E+06   4.22402E+06   6.75043E+06   1.07285E+07   1.69287E+07   2.64295E+07   4.05852E+07   6.06811E+07   8.68653E+07   1.16105E+08   1.40574E+08   1.50841E+08   1.45684E+08   1.38501E+08   1.49983E+08   1.96438E+08   2.85376E+08   4.12513E+08   5.55707E+08   6.75434E+08
            1.90788E+04   4.10167E+04   6.04865E+04   6.92621E+04   7.94822E+04   1.18018E+05   2.13733E+05   3.89917E+05   6.55245E+05   1.03883E+06   1.64412E+06   2.63599E+06   4.23188E+06   6.76301E+06   1.07485E+07   1.69604E+07   2.64792E+07   4.06617E+07   6.07953E+07   8.70267E+07   1.16313E+08   1.40809E+08   1.51073E+08   1.45905E+08   1.38757E+08   1.50388E+08   1.97169E+08   2.86622E+08   4.14339E+08   5.57917E+08   6.77573E+08
            1.91144E+04   4.10932E+04   6.05993E+04   6.93912E+04   7.96303E+04   1.18238E+05   2.14130E+05   3.90642E+05   6.56462E+05   1.04076E+06   1.64717E+06   2.64089E+06   4.23974E+06   6.77559E+06   1.07685E+07   1.69921E+07   2.65289E+07   4.07382E+07   6.09095E+07   8.71881E+07   1.16521E+08   1.41044E+08   1.51305E+08   1.46126E+08   1.39013E+08   1.50795E+08   1.97903E+08   2.87872E+08   4.16170E+08   5.60126E+08   6.79700E+08
            1.91499E+04   4.11696E+04   6.07120E+04   6.95202E+04   7.97783E+04   1.18457E+05   2.14527E+05   3.91367E+05   6.57680E+05   1.04268E+06   1.65022E+06   2.64578E+06   4.24760E+06   6.78817E+06   1.07886E+07   1.70238E+07   2.65785E+07   4.08146E+07   6.10236E+07   8.73494E+07   1.16729E+08   1.41279E+08   1.51537E+08   1.46346E+08   1.39270E+08   1.51203E+08   1.98640E+08   2.89126E+08   4.18003E+08   5.62334E+08   6.81810E+08
            1.91855E+04   4.12461E+04   6.08248E+04   6.96493E+04   7.99262E+04   1.18677E+05   2.14925E+05   3.92091E+05   6.58896E+05   1.04461E+06   1.65327E+06   2.65067E+06   4.25546E+06   6.80074E+06   1.08086E+07   1.70554E+07   2.66282E+07   4.08910E+07   6.11377E+07   8.75107E+07   1.16937E+08   1.41514E+08   1.51768E+08   1.46566E+08   1.39527E+08   1.51612E+08   1.99380E+08   2.90384E+08   4.19840E+08   5.64541E+08   6.83911E+08
            1.92211E+04   4.13225E+04   6.09375E+04   6.97783E+04   8.00742E+04   1.18896E+05   2.15322E+05   3.92815E+05   6.60113E+05   1.04654E+06   1.65632E+06   2.65556E+06   4.26332E+06   6.81331E+06   1.08286E+07   1.70871E+07   2.66778E+07   4.09675E+07   6.12518E+07   8.76719E+07   1.17145E+08   1.41748E+08   1.51998E+08   1.46786E+08   1.39785E+08   1.52023E+08   2.00123E+08   2.91646E+08   4.21680E+08   5.66748E+08   6.86004E+08
            1.92566E+04   4.13989E+04   6.10501E+04   6.99073E+04   8.02221E+04   1.19116E+05   2.15719E+05   3.93539E+05   6.61329E+05   1.04847E+06   1.65937E+06   2.66046E+06   4.27118E+06   6.82588E+06   1.08486E+07   1.71188E+07   2.67274E+07   4.10439E+07   6.13659E+07   8.78330E+07   1.17352E+08   1.41983E+08   1.52229E+08   1.47005E+08   1.40042E+08   1.52434E+08   2.00868E+08   2.92912E+08   4.23522E+08   5.68953E+08   6.88094E+08
            1.92921E+04   4.14753E+04   6.11628E+04   7.00363E+04   8.03700E+04   1.19335E+05   2.16116E+05   3.94263E+05   6.62546E+05   1.05040E+06   1.66242E+06   2.66534E+06   4.27903E+06   6.83845E+06   1.08686E+07   1.71505E+07   2.67770E+07   4.11202E+07   6.14799E+07   8.79940E+07   1.17559E+08   1.42216E+08   1.52459E+08   1.47225E+08   1.40300E+08   1.52847E+08   2.01616E+08   2.94181E+08   4.25367E+08   5.71156E+08   6.90178E+08
            1.93277E+04   4.15517E+04   6.12755E+04   7.01652E+04   8.05179E+04   1.19554E+05   2.16513E+05   3.94987E+05   6.63762E+05   1.05232E+06   1.66547E+06   2.67023E+06   4.28688E+06   6.85101E+06   1.08886E+07   1.71821E+07   2.68266E+07   4.11966E+07   6.15939E+07   8.81550E+07   1.17767E+08   1.42450E+08   1.52688E+08   1.47444E+08   1.40558E+08   1.53261E+08   2.02366E+08   2.95453E+08   4.27213E+08   5.73358E+08   6.92258E+08
            1.93632E+04   4.16281E+04   6.13881E+04   7.02942E+04   8.06658E+04   1.19774E+05   2.16910E+05   3.95711E+05   6.64977E+05   1.05425E+06   1.66852E+06   2.67512E+06   4.29473E+06   6.86357E+06   1.09086E+07   1.72138E+07   2.68762E+07   4.12729E+07   6.17078E+07   8.83159E+07   1.17974E+08   1.42683E+08   1.52918E+08   1.47662E+08   1.40815E+08   1.53675E+08   2.03118E+08   2.96728E+08   4.29061E+08   5.75556E+08   6.94333E+08
            1.93987E+04   4.17044E+04   6.15007E+04   7.04231E+04   8.08136E+04   1.19993E+05   2.17307E+05   3.96435E+05   6.66193E+05   1.05618E+06   1.67157E+06   2.68001E+06   4.30258E+06   6.87613E+06   1.09286E+07   1.72454E+07   2.69258E+07   4.13493E+07   6.18217E+07   8.84767E+07   1.18180E+08   1.42916E+08   1.53147E+08   1.47880E+08   1.41073E+08   1.54091E+08   2.03872E+08   2.98006E+08   4.30910E+08   5.77750E+08   6.96400E+08
            1.94342E+04   4.17808E+04   6.16133E+04   7.05520E+04   8.09614E+04   1.20212E+05   2.17704E+05   3.97158E+05   6.67408E+05   1.05810E+06   1.67462E+06   2.68490E+06   4.31043E+06   6.88869E+06   1.09486E+07   1.72771E+07   2.69753E+07   4.14256E+07   6.19356E+07   8.86374E+07   1.18387E+08   1.43149E+08   1.53375E+08   1.48098E+08   1.41331E+08   1.54507E+08   2.04628E+08   2.99286E+08   4.32759E+08   5.79939E+08   6.98456E+08
            1.94697E+04   4.18571E+04   6.17258E+04   7.06808E+04   8.11091E+04   1.20432E+05   2.18100E+05   3.97881E+05   6.68623E+05   1.06003E+06   1.67766E+06   2.68978E+06   4.31828E+06   6.90124E+06   1.09686E+07   1.73087E+07   2.70249E+07   4.15018E+07   6.20494E+07   8.87981E+07   1.18594E+08   1.43381E+08   1.53603E+08   1.48316E+08   1.41589E+08   1.54924E+08   2.05386E+08   3.00568E+08   4.34607E+08   5.82121E+08   7.00496E+08
            1.95052E+04   4.19334E+04   6.18384E+04   7.08097E+04   8.12569E+04   1.20651E+05   2.18497E+05   3.98605E+05   6.69838E+05   1.06195E+06   1.68071E+06   2.69466E+06   4.32612E+06   6.91379E+06   1.09886E+07   1.73403E+07   2.70744E+07   4.15781E+07   6.21632E+07   8.89587E+07   1.18800E+08   1.43613E+08   1.53830E+08   1.48533E+08   1.41846E+08   1.55342E+08   2.06145E+08   3.01851E+08   4.36454E+08   5.84295E+08   7.02515E+08
            1.95407E+04   4.20098E+04   6.19509E+04   7.09385E+04   8.14046E+04   1.20870E+05   2.18893E+05   3.99328E+05   6.71052E+05   1.06388E+06   1.68375E+06   2.69955E+06   4.33396E+06   6.92634E+06   1.10086E+07   1.73719E+07   2.71240E+07   4.16543E+07   6.22770E+07   8.91192E+07   1.19006E+08   1.43845E+08   1.54057E+08   1.48749E+08   1.42104E+08   1.55759E+08   2.06905E+08   3.03134E+08   4.38298E+08   5.86459E+08   7.04512E+08
            1.95762E+04   4.20861E+04   6.20634E+04   7.10673E+04   8.15523E+04   1.21089E+05   2.19290E+05   4.00050E+05   6.72267E+05   1.06580E+06   1.68680E+06   2.70443E+06   4.34181E+06   6.93889E+06   1.10286E+07   1.74036E+07   2.71735E+07   4.17306E+07   6.23907E+07   8.92796E+07   1.19212E+08   1.44077E+08   1.54284E+08   1.48965E+08   1.42360E+08   1.56177E+08   2.07665E+08   3.04417E+08   4.40138E+08   5.88611E+08   7.06487E+08
            1.96117E+04   4.21623E+04   6.21759E+04   7.11960E+04   8.16999E+04   1.21308E+05   2.19686E+05   4.00773E+05   6.73481E+05   1.06773E+06   1.68984E+06   2.70931E+06   4.34965E+06   6.95143E+06   1.10485E+07   1.74352E+07   2.72230E+07   4.18068E+07   6.25044E+07   8.94399E+07   1.19418E+08   1.44307E+08   1.54510E+08   1.49180E+08   1.42616E+08   1.56594E+08   2.08425E+08   3.05699E+08   4.41973E+08   5.90750E+08   7.08439E+08
            1.96472E+04   4.22386E+04   6.22884E+04   7.13248E+04   8.18476E+04   1.21527E+05   2.20082E+05   4.01496E+05   6.74695E+05   1.06965E+06   1.69289E+06   2.71419E+06   4.35748E+06   6.96397E+06   1.10685E+07   1.74668E+07   2.72725E+07   4.18829E+07   6.26180E+07   8.96001E+07   1.19624E+08   1.44538E+08   1.54735E+08   1.49395E+08   1.42872E+08   1.57011E+08   2.09184E+08   3.06978E+08   4.43801E+08   5.92873E+08   7.10367E+08
            1.96827E+04   4.23149E+04   6.24008E+04   7.14535E+04   8.19952E+04   1.21746E+05   2.20479E+05   4.02218E+05   6.75908E+05   1.07157E+06   1.69593E+06   2.71907E+06   4.36532E+06   6.97651E+06   1.10885E+07   1.74983E+07   2.73219E+07   4.19591E+07   6.27315E+07   8.97602E+07   1.19829E+08   1.44768E+08   1.54959E+08   1.49608E+08   1.43126E+08   1.57426E+08   2.09942E+08   3.08254E+08   4.45619E+08   5.94977E+08   7.12267E+08
            1.97181E+04   4.23911E+04   6.25132E+04   7.15822E+04   8.21427E+04   1.21965E+05   2.20875E+05   4.02941E+05   6.77122E+05   1.07350E+06   1.69897E+06   2.72395E+06   4.37316E+06   6.98904E+06   1.11084E+07   1.75299E+07   2.73714E+07   4.20352E+07   6.28450E+07   8.99201E+07   1.20034E+08   1.44998E+08   1.55183E+08   1.49821E+08   1.43379E+08   1.57840E+08   2.10697E+08   3.09524E+08   4.47424E+08   5.97058E+08   7.14134E+08

rrhv        1.39347E-05   6.30399E-05   1.99218E-04   4.77341E-04   9.80355E-04   2.05127E-03   4.99036E-03   1.37619E-02   3.85194E-02   1.03384E-01   2.69355E-01   6.98664E-01   1.81651E+00   4.71959E+00   1.22221E+01   3.14951E+01   8.05845E+01   2.03982E+02   5.07660E+02   1.22932E+03   2.84983E+03   6.19078E+03   1.23409E+04   2.23733E+04   3.75100E+04   6.11694E+04   1.04403E+05   1.96871E+05   4.07196E+05   8.74124E+05   1.83771E+06
            1.39608E-05   6.31579E-05   1.99591E-04   4.78235E-04   9.82190E-04   2.05511E-03   4.99969E-03   1.37876E-02   3.85914E-02   1.03577E-01   2.69858E-01   6.99970E-01   1.81990E+00   4.72843E+00   1.22450E+01   3.15543E+01   8.07366E+01   2.04369E+02   5.08626E+02   1.23165E+03   2.85517E+03   6.20199E+03   1.23621E+04   2.24095E+04   3.75694E+04   6.12759E+04   1.04636E+05   1.97470E+05   4.08759E+05   8.77846E+05   1.84546E+06
            1.39868E-05   6.32760E-05   1.99964E-04   4.79129E-04   9.84025E-04   2.05895E-03   5.00902E-03   1.38133E-02   3.86634E-02   1.03770E-01   2.70361E-01   7.01275E-01   1.82330E+00   4.73726E+00   1.22679E+01   3.16135E+01   8.08887E+01   2.04756E+02   5.09591E+02   1.23398E+03   2.86051E+03   6.21320E+03   1.23832E+04   2.24456E+04   3.76288E+04   6.13826E+04   1.04870E+05   1.98073E+05   4.10327E+05   8.81578E+05   1.85322E+06
            1.40129E-05   6.33940E-05   2.00337E-04   4.80023E-04   9.85860E-04   2.06278E-03   5.01835E-03   1.38391E-02   3.87353E-02   1.03963E-01   2.70864E-01   7.02580E-01   1.82670E+00   4.74609E+00   1.22908E+01   3.16727E+01   8.10408E+01   2.05142E+02   5.10556E+02   1.23632E+03   2.86584E+03   6.22440E+03   1.24044E+04   2.24816E+04   3.76881E+04   6.14892E+04   1.05105E+05   1.98677E+05   4.11901E+05   8.85319E+05   1.86098E+06
            1.40390E-05   6.35120E-05   2.00710E-04   4.80916E-04   9.87695E-04   2.06662E-03   5.02768E-03   1.38648E-02   3.88073E-02   1.04156E-01   2.71367E-01   7.03885E-01   1.83009E+00   4.75492E+00   1.23137E+01   3.17319E+01   8.11928E+01   2.05529E+02   5.11521E+02   1.23865E+03   2.87117E+03   6.23560E+03   1.24255E+04   2.25177E+04   3.77473E+04   6.15959E+04   1.05340E+05   1.99283E+05   4.13480E+05   8.89069E+05   1.86874E+06
            1.40651E-05   6.36300E-05   2.01083E-04   4.81809E-04   9.89529E-04   2.07046E-03   5.03701E-03   1.38905E-02   3.88792E-02   1.04349E-01   2.71870E-01   7.05190E-01   1.83348E+00   4.76375E+00   1.23366E+01   3.17911E+01   8.13448E+01   2.05915E+02   5.12486E+02   1.24098E+03   2.87650E+03   6.24678E+03   1.24466E+04   2.25536E+04   3.78065E+04   6.17026E+04   1.05576E+05   1.99892E+05   4.15065E+05   8.92827E+05   1.87651E+06
            1.40912E-05   6.37480E-05   2.01456E-04   4.82703E-04   9.91363E-04   2.07429E-03   5.04634E-03   1.39162E-02   3.89511E-02   1.04542E-01   2.72373E-01   7.06494E-01   1.83688E+00   4.77257E+00   1.23595E+01   3.18503E+01   8.14968E+01   2.06301E+02   5.13450E+02   1.24331E+03   2.88183E+03   6.25796E+03   1.24676E+04   2.25895E+04   3.78657E+04   6.18094E+04   1.05812E+05   2.00502E+05   4.16654E+05   8.96594E+05   1.88429E+06
            1.41172E-05   6.38659E-05   2.01829E-04   4.83596E-04   9.93197E-04   2.07813E-03   5.05566E-03   1.39419E-02   3.90230E-02   1.04735E-01   2.72876E-01   7.07799E-01   1.84027E+00   4.78140E+00   1.23824E+01   3.19095E+01   8.16488E+01   2.06688E+02   5.14414E+02   1.24564E+03   2.88715E+03   6.26914E+03   1.24887E+04   2.26254E+04   3.79247E+04   6.19161E+04   1.06049E+05   2.01114E+05   4.18248E+05   9.00368E+05   1.89207E+06
            1.41433E-05   6.39838E-05   2.02201E-04   4.84489E-04   9.95030E-04   2.08196E-03   5.06498E-03   1.39676E-02   3.90949E-02   1.04928E-01   2.73378E-01   7.09102E-01   1.84366E+00   4.79022E+00   1.24053E+01   3.19686E+01   8.18007E+01   2.07074E+02   5.15378E+02   1.24797E+03   2.89248E+03   6.28030E+03   1.25097E+04   2.26613E+04   3.79837E+04   6.20229E+04   1.06286E+05   2.01729E+05   4.19847E+05   9.04150E+05   1.89985E+06
            1.41694E-05   6.41018E-05   2.02574E-04   4.85381E-04   9.96863E-04   2.08580E-03   5.07430E-03   1.39933E-02   3.91668E-02   1.05121E-01   2.73881E-01   7.10406E-01   1.84705E+00   4.79904E+00   1.24282E+01   3.20278E+01   8.19526E+01   2.07460E+02   5.16342E+02   1.25030E+03   2.89780E+03   6.29146E+03   1.25307E+04   2.26970E+04   3.80426E+04   6.21296E+04   1.06524E+05   2.02345E+05   4.21450E+05   9.07937E+05   1.90763E+06
            1.41954E-05   6.42196E-05   2.02946E-04   4.86274E-04   9.98696E-04   2.08963E-03   5.08362E-03   1.40190E-02   3.92387E-02   1.05314E-01   2.74383E-01   7.11710E-01   1.85044E+00   4.80786E+00   1.24511E+01   3.20869E+01   8.21044E+01   2.07846E+02   5.17306E+02   1.25263E+03   2.90311E+03   6.30260E+03   1.25517E+04   2.27328E+04   3.81014E+04   6.22364E+04   1.06762E+05   2.02962E+05   4.23057E+05   9.11729E+05   1.91542E+06
            1.42215E-05   6.43375E-05   2.03319E-04   4.87166E-04   1.00053E-03   2.09346E-03   5.09294E-03   1.40446E-02   3.93105E-02   1.05507E-01   2.74886E-01   7.13013E-01   1.85383E+00   4.81668E+00   1.24740E+01   3.21460E+01   8.22563E+01   2.08232E+02   5.18269E+02   1.25495E+03   2.90843E+03   6.31374E+03   1.25726E+04   2.27684E+04   3.81602E+04   6.23430E+04   1.07000E+05   2.03581E+05   4.24667E+05   9.15525E+05   1.92320E+06
            1.42475E-05   6.44554E-05   2.03691E-04   4.88058E-04   1.00236E-03   2.09729E-03   5.10225E-03   1.40703E-02   3.93824E-02   1.05699E-01   2.75388E-01   7.14316E-01   1.85722E+00   4.82550E+00   1.24968E+01   3.22051E+01   8.24081E+01   2.08618E+02   5.19232E+02   1.25728E+03   2.91374E+03   6.32487E+03   1.25935E+04   2.28040E+04   3.82188E+04   6.24497E+04   1.07239E+05   2.04202E+05   4.26280E+05   9.19324E+05   1.93097E+06
            1.42736E-05   6.45732E-05   2.04064E-04   4.88951E-04   1.00419E-03   2.10112E-03   5.11157E-03   1.40960E-02   3.94542E-02   1.05892E-01   2.75890E-01   7.15618E-01   1.86061E+00   4.83431E+00   1.25197E+01   3.22642E+01   8.25598E+01   2.09003E+02   5.20195E+02   1.25961E+03   2.91905E+03   6.33600E+03   1.26145E+04   2.28396E+04   3.82774E+04   6.25562E+04   1.07477E+05   2.04823E+05   4.27896E+05   9.23124E+05   1.93873E+06
            1.42996E-05   6.46910E-05   2.04436E-04   4.89843E-04   1.00602E-03   2.10495E-03   5.12088E-03   1.41217E-02   3.95260E-02   1.06085E-01   2.76392E-01   7.16921E-01   1.86400E+00   4.84312E+00   1.25426E+01   3.23233E+01   8.27116E+01   2.09389E+02   5.21157E+02   1.26193E+03   2.92436E+03   6.34711E+03   1.26353E+04   2.28751E+04   3.83358E+04   6.26626E+04   1.07716E+05   2.05445E+05   4.29513E+05   9.26922E+05   1.94647E+06
            1.43257E-05   6.48088E-05   2.04808E-04   4.90734E-04   1.00785E-03   2.10878E-03   5.13019E-03   1.41473E-02   3.95978E-02   1.06277E-01   2.76894E-01   7.18223E-01   1.86739E+00   4.85193E+00   1.25654E+01   3.23824E+01   8.28633E+01   2.09775E+02   5.22120E+02   1.26426E+03   2.92966E+03   6.35821E+03   1.26562E+04   2.29105E+04   3.83941E+04   6.27688E+04   1.07955E+05   2.06068E+05   4.31130E+05   9.30718E+05   1.95419E+06
            1.43517E-05   6.49265E-05   2.05180E-04   4.91626E-04   1.00969E-03   2.11261E-03   5.13950E-03   1.41730E-02   3.96696E-02   1.06470E-01   2.77396E-01   7.19525E-01   1.87077E+00   4.86074E+00   1.25883E+01   3.24414E+01   8.30149E+01   2.10160E+02   5.23082E+02   1.26658E+03   2.93496E+03   6.36930E+03   1.26770E+04   2.29459E+04   3.84523E+04   6.28749E+04   1.08194E+05   2.06690E+05   4.32748E+05   9.34507E+05   1.96188E+06
            1.43777E-05   6.50443E-05   2.05552E-04   4.92517E-04   1.01152E-03   2.11644E-03   5.14881E-03   1.41986E-02   3.97414E-02   1.06663E-01   2.77898E-01   7.20827E-01   1.87416E+00   4.86955E+00   1.26111E+01   3.25005E+01   8.31666E+01   2.10546E+02   5.24044E+02   1.26890E+03   2.94026E+03   6.38038E+03   1.26978E+04   2.29812E+04   3.85103E+04   6.29807E+04   1.08432E+05   2.07313E+05   4.34364E+05   9.38288E+05   1.96953E+06
            1.44037E-05   6.51620E-05   2.05924E-04   4.93409E-04   1.01335E-03   2.12027E-03   5.15811E-03   1.42243E-02   3.98131E-02   1.06855E-01   2.78399E-01   7.22128E-01   1.87755E+00   4.87836E+00   1.26340E+01   3.25595E+01   8.33182E+01   2.10931E+02   5.25005E+02   1.27122E+03   2.94555E+03   6.39145E+03   1.27185E+04   2.30163E+04   3.85681E+04   6.30861E+04   1.08670E+05   2.07934E+05   4.35977E+05   9.42056E+05   1.97714E+06
            1.44298E-05   6.52797E-05   2.06296E-04   4.94300E-04   1.01518E-03   2.12409E-03   5.16741E-03   1.42499E-02   3.98849E-02   1.07048E-01   2.78901E-01   7.23429E-01   1.88093E+00   4.88716E+00   1.26568E+01   3.26185E+01   8.34697E+01   2.11316E+02   5.25966E+02   1.27354E+03   2.95084E+03   6.40251E+03   1.27392E+04   2.30514E+04   3.86257E+04   6.31911E+04   1.08907E+05   2.08554E+05   4.37585E+05   9.45806E+05   1.98469E+06
            1.44558E-05   6.53974E-05   2.06668E-04   4.95191E-04   1.01701E-03   2.12792E-03   5.17672E-03   1.42756E-02   3.99566E-02   1.07240E-01   2.79402E-01   7.24730E-01   1.88431E+00   4.89596E+00   1.26796E+01   3.26775E+01   8.36212E+01   2.11701E+02   5.26927E+02   1.27586E+03   2.95613E+03   6.41355E+03   1.27599E+04   2.30864E+04   3.86831E+04   6.32957E+04   1.09143E+05   2.09172E+05   4.39186E+05   9.49533E+05   1.99217E+06

drrhv       1.90269E+04   4.09052E+04   6.03237E+04   6.90840E+04   7.93053E+04   1.17814E+05   2.13453E+05   3.89545E+05   6.54876E+05   1.03882E+06   1.64531E+06   2.64021E+06   4.24304E+06   6.78947E+06   1.08076E+07   1.70875E+07   2.67446E+07   4.11991E+07   6.18367E+07   8.89044E+07   1.19346E+08   1.45009E+08   1.55756E+08   1.49386E+08   1.38152E+08   1.41242E+08   1.72811E+08   2.38444E+08   3.34983E+08   4.47234E+08   5.47227E+08
            1.90625E+04   4.09819E+04   6.04367E+04   6.92133E+04   7.94537E+04   1.18034E+05   2.13852E+05   3.90273E+05   6.56099E+05   1.04076E+06   1.64839E+06   2.64515E+06   4.25098E+06   6.80220E+06   1.08279E+07   1.71197E+07   2.67953E+07   4.12776E+07   6.19545E+07   8.90720E+07   1.19563E+08   1.45255E+08   1.55998E+08   1.49606E+08   1.38381E+08   1.41574E+08   1.73401E+08   2.39473E+08   3.36554E+08   4.49245E+08   5.49346E+08
            1.90982E+04   4.10584E+04   6.05497E+04   6.93427E+04   7.96021E+04   1.18254E+05   2.14251E+05   3.91000E+05   6.57323E+05   1.04270E+06   1.65146E+06   2.65008E+06   4.25892E+06   6.81492E+06   1.08482E+07   1.71519E+07   2.68460E+07   4.13560E+07   6.20723E+07   8.92395E+07   1.19780E+08   1.45502E+08   1.56239E+08   1.49825E+08   1.38611E+08   1.41908E+08   1.73994E+08   2.40507E+08   3.38130E+08   4.51259E+08   5.51461E+08
            1.91338E+04   4.11350E+04   6.06626E+04   6.94720E+04   7.97505E+04   1.18474E+05   2.14650E+05   3.91728E+05   6.58546E+05   1.04464E+06   1.65453E+06   2.65501E+06   4.26686E+06   6.82765E+06   1.08685E+07   1.71842E+07   2.68967E+07   4.14344E+07   6.21901E+07   8.94070E+07   1.19997E+08   1.45748E+08   1.56479E+08   1.50043E+08   1.38841E+08   1.42243E+08   1.74590E+08   2.41545E+08   3.39710E+08   4.53274E+08   5.53569E+08
            1.91694E+04   4.12116E+04   6.07755E+04   6.96013E+04   7.98988E+04   1.18695E+05   2.15049E+05   3.92456E+05   6.59769E+05   1.04658E+06   1.65760E+06   2.65995E+06   4.27480E+06   6.84037E+06   1.08889E+07   1.72164E+07   2.69474E+07   4.15128E+07   6.23078E+07   8.95744E+07   1.20214E+08   1.45994E+08   1.56720E+08   1.50262E+08   1.39071E+08   1.42579E+08   1.75189E+08   2.42588E+08   3.41294E+08   4.55291E+08   5.55669E+08
            1.92050E+04   4.12882E+04   6.08884E+04   6.97306E+04   8.00471E+04   1.18915E+05   2.15447E+05   3.93183E+05   6.60991E+05   1.04852E+06   1.66068E+06   2.66488E+06   4.28273E+06   6.85309E+06   1.09092E+07   1.72486E+07   2.69980E+07   4.15912E+07   6.24255E+07   8.97417E+07   1.20431E+08   1.46240E+08   1.56959E+08   1.50480E+08   1.39301E+08   1.42916E+08   1.75790E+08   2.43634E+08   3.42883E+08   4.57309E+08   5.57763E+08
            1.92406E+04   4.13647E+04   6.10013E+04   6.98598E+04   8.01954E+04   1.19135E+05   2.15846E+05   3.93910E+05   6.62214E+05   1.05046E+06   1.66375E+06   2.66981E+06   4.29066E+06   6.86581E+06   1.09295E+07   1.72808E+07   2.70487E+07   4.16696E+07   6.25431E+07   8.99090E+07   1.20648E+08   1.46485E+08   1.57199E+08   1.50697E+08   1.39531E+08   1.43253E+08   1.76393E+08   2.44684E+08   3.44475E+08   4.59328E+08   5.59852E+08
            1.92762E+04   4.14412E+04   6.11142E+04   6.99890E+04   8.03437E+04   1.19355E+05   2.16244E+05   3.94638E+05   6.63436E+05   1.05240E+06   1.66682E+06   2.67474E+06   4.29860E+06   6.87852E+06   1.09497E+07   1.73131E+07   2.70993E+07   4.17480E+07   6.26608E+07   9.00762E+07   1.20865E+08   1.46730E+08   1.57438E+08   1.50915E+08   1.39761E+08   1.43592E+08   1.76999E+08   2.45739E+08   3.46071E+08   4.61348E+08   5.61938E+08
            1.93118E+04   4.15178E+04   6.12270E+04   7.01182E+04   8.04919E+04   1.19575E+05   2.16643E+05   3.95365E+05   6.64658E+05   1.05433E+06   1.66989E+06   2.67967E+06   4.30653E+06   6.89123E+06   1.09700E+07   1.73453E+07   2.71500E+07   4.18263E+07   6.27784E+07   9.02433E+07   1.21081E+08   1.46975E+08   1.57677E+08   1.51132E+08   1.39991E+08   1.43932E+08   1.77607E+08   2.46796E+08   3.47671E+08   4.63369E+08   5.64021E+08
            1.93474E+04   4.15943E+04   6.13398E+04   7.02474E+04   8.06401E+04   1.19795E+05   2.17041E+05   3.96091E+05   6.65880E+05   1.05627E+06   1.67296E+06   2.68460E+06   4.31445E+06   6.90394E+06   1.09903E+07   1.73775E+07   2.72006E+07   4.19046E+07   6.28960E+07   9.04104E+07   1.21297E+08   1.47219E+08   1.57915E+08   1.51348E+08   1.40221E+08   1.44272E+08   1.78217E+08   2.47857E+08   3.49273E+08   4.65389E+08   5.66100E+08
            1.93830E+04   4.16708E+04   6.14526E+04   7.03766E+04   8.07883E+04   1.20015E+05   2.17440E+05   3.96818E+05   6.67101E+05   1.05821E+06   1.67603E+06   2.68952E+06   4.32238E+06   6.91665E+06   1.10106E+07   1.74097E+07   2.72512E+07   4.19829E+07   6.30135E+07   9.05773E+07   1.21513E+08   1.47464E+08   1.58153E+08   1.51565E+08   1.40451E+08   1.44613E+08   1.78830E+08   2.48922E+08   3.50878E+08   4.67409E+08   5.68175E+08
            1.94186E+04   4.17473E+04   6.15654E+04   7.05057E+04   8.09365E+04   1.20235E+05   2.17838E+05   3.97545E+05   6.68322E+05   1.06015E+06   1.67910E+06   2.69445E+06   4.33031E+06   6.92935E+06   1.10309E+07   1.74418E+07   2.73019E+07   4.20612E+07   6.31310E+07   9.07442E+07   1.21729E+08   1.47708E+08   1.58390E+08   1.51780E+08   1.40680E+08   1.44955E+08   1.79444E+08   2.49989E+08   3.52486E+08   4.69428E+08   5.70244E+08
            1.94541E+04   4.18237E+04   6.16782E+04   7.06348E+04   8.10846E+04   1.20455E+05   2.18236E+05   3.98271E+05   6.69544E+05   1.06208E+06   1.68216E+06   2.69938E+06   4.33823E+06   6.94205E+06   1.10512E+07   1.74740E+07   2.73525E+07   4.21395E+07   6.32485E+07   9.09111E+07   1.21945E+08   1.47951E+08   1.58627E+08   1.51996E+08   1.40910E+08   1.45298E+08   1.80060E+08   2.51059E+08   3.54094E+08   4.71444E+08   5.72306E+08
            1.94897E+04   4.19002E+04   6.17909E+04   7.07639E+04   8.12327E+04   1.20675E+05   2.18634E+05   3.98998E+05   6.70764E+05   1.06402E+06   1.68523E+06   2.70430E+06   4.34615E+06   6.95475E+06   1.10714E+07   1.75062E+07   2.74030E+07   4.22177E+07   6.33659E+07   9.10778E+07   1.22161E+08   1.48195E+08   1.58864E+08   1.52210E+08   1.41139E+08   1.45641E+08   1.80678E+08   2.52131E+08   3.55704E+08   4.73456E+08   5.74358E+08
