            4.28572E-14   6.91742E-14   1.12012E-13   1.78927E-13   2.84123E-13   4.54791E-13   7.41662E-13   1.24180E-12   2.15050E-12   3.87904E-12   7.32483E-12   1.44990E-11   2.99961E-11   6.44548E-11   1.42728E-10   3.23202E-10   7.43492E-10   1.72846E-09   4.04513E-09   9.50239E-09   2.23544E-08   5.25517E-08   1.23143E-07   2.86655E-07   6.60058E-07   1.49722E-06   3.33742E-06   7.30519E-06   1.56644E-05   3.26033E-05   6.46504E-05
            4.46298E-14   7.20142E-14   1.16564E-13   1.86087E-13   2.95221E-13   4.71913E-13   7.68111E-13   1.28278E-12   2.21419E-12   3.97848E-12   7.48114E-12   1.47471E-11   3.03958E-11   6.51116E-11   1.43837E-10   3.25142E-10   7.47030E-10   1.73522E-09   4.05863E-09   9.53057E-09   2.24152E-08   5.26869E-08   1.23449E-07   2.87353E-07   6.61652E-07   1.50084E-06   3.34554E-06   7.32317E-06   1.57033E-05   3.26840E-05   6.48076E-05
            4.65525E-14   7.50949E-14   1.21502E-13   1.93853E-13   3.07257E-13   4.90479E-13   7.96780E-13   1.32717E-12   2.28314E-12   4.08605E-12   7.65000E-12   1.50146E-11   3.08252E-11   6.58144E-11   1.45018E-10   3.27192E-10   7.50739E-10   1.74224E-09   4.07255E-09   9.55938E-09   2.24771E-08   5.28237E-08   1.23758E-07   2.88056E-07   6.63253E-07   1.50446E-06   3.35368E-06   7.34119E-06   1.57423E-05   3.27649E-05   6.49650E-05
            4.86500E-14   7.84553E-14   1.26889E-13   2.02324E-13   3.20383E-13   5.10722E-13   8.28033E-13   1.37554E-12   2.35824E-12   4.20308E-12   7.83343E-12   1.53046E-11   3.12894E-11   6.65707E-11   1.46281E-10   3.29370E-10   7.54645E-10   1.74956E-09   4.08695E-09   9.58894E-09   2.25402E-08   5.29624E-08   1.24069E-07   2.88763E-07   6.64862E-07   1.50811E-06   3.36184E-06   7.35926E-06   1.57813E-05   3.28458E-05   6.51226E-05
            5.09513E-14   8.21422E-14   1.32798E-13   2.11617E-13   3.34780E-13   5.32924E-13   8.62299E-13   1.42855E-12   2.44049E-12   4.33114E-12   8.03388E-12   1.56208E-11   3.17940E-11   6.73895E-11   1.47640E-10   3.31697E-10   7.58782E-10   1.75725E-09   4.10190E-09   9.61936E-09   2.26046E-08   5.31032E-08   1.24384E-07   2.89475E-07   6.66480E-07   1.51176E-06   3.37003E-06   7.37737E-06   1.58205E-05   3.29269E-05   6.52804E-05
            5.34912E-14   8.62112E-14   1.39320E-13   2.21871E-13   3.50667E-13   5.57417E-13   9.00092E-13   1.48700E-12   2.53111E-12   4.47212E-12   8.25424E-12   1.59677E-11   3.23460E-11   6.82814E-11   1.49112E-10   3.34198E-10   7.63189E-10   1.76535E-09   4.11750E-09   9.65080E-09   2.26706E-08   5.32466E-08   1.24703E-07   2.90194E-07   6.68108E-07   1.51544E-06   3.37825E-06   7.39553E-06   1.58597E-05   3.30081E-05   6.54383E-05
            5.63113E-14   9.07289E-14   1.46560E-13   2.33255E-13   3.68302E-13   5.84601E-13   9.42028E-13   1.55183E-12   2.63158E-12   4.62827E-12   8.49799E-12   1.63507E-11   3.29537E-11   6.92591E-11   1.50717E-10   3.36904E-10   7.67912E-10   1.77394E-09   4.13386E-09   9.68343E-09   2.27385E-08   5.33928E-08   1.25026E-07   2.90921E-07   6.69748E-07   1.51913E-06   3.38650E-06   7.41375E-06   1.58990E-05   3.30895E-05   6.55965E-05
            5.94614E-14   9.57753E-14   1.54647E-13   2.45970E-13   3.87997E-13   6.14956E-13   9.88844E-13   1.62418E-12   2.74363E-12   4.80229E-12   8.76930E-12   1.67762E-11   3.36268E-11   7.03379E-11   1.52478E-10   3.39852E-10   7.73008E-10   1.78311E-09   4.15112E-09   9.71745E-09   2.28086E-08   5.35425E-08   1.25355E-07   2.91656E-07   6.71403E-07   1.52285E-06   3.39480E-06   7.43204E-06   1.59384E-05   3.31711E-05   6.57550E-05
            6.30016E-14   1.01446E-13   1.63735E-13   2.60258E-13   4.10126E-13   6.49058E-13   1.04143E-12   1.70542E-12   2.86938E-12   4.99742E-12   9.07315E-12   1.72519E-11   3.43774E-11   7.15362E-11   1.54423E-10   3.43084E-10   7.78545E-10   1.79296E-09   4.16944E-09   9.75313E-09   2.28812E-08   5.36963E-08   1.25690E-07   2.92402E-07   6.73074E-07   1.52659E-06   3.40314E-06   7.45041E-06   1.59780E-05   3.32529E-05   6.59137E-05
            6.70041E-14   1.07858E-13   1.74009E-13   2.76410E-13   4.35139E-13   6.87599E-13   1.10084E-12   1.79718E-12   3.01136E-12   5.21757E-12   9.41559E-12   1.77871E-11   3.52197E-11   7.28761E-11   1.56587E-10   3.46653E-10   7.84604E-10   1.80362E-09   4.18901E-09   9.79075E-09   2.29569E-08   5.38548E-08   1.26033E-07   2.93159E-07   6.74765E-07   1.53037E-06   3.41153E-06   7.46886E-06   1.60177E-05   3.33348E-05   6.60728E-05
            7.15557E-14   1.15149E-13   1.85693E-13   2.94775E-13   4.63579E-13   7.31416E-13   1.16838E-12   1.90146E-12   3.17262E-12   5.46745E-12   9.80386E-12   1.83929E-11   3.61711E-11   7.43840E-11   1.59011E-10   3.50624E-10   7.91283E-10   1.81525E-09   4.21007E-09   9.83070E-09   2.30362E-08   5.40191E-08   1.26385E-07   2.93931E-07   6.76479E-07   1.53418E-06   3.41998E-06   7.48741E-06   1.60575E-05   3.34171E-05   6.62322E-05
            7.67610E-14   1.23487E-13   1.99053E-13   3.15777E-13   4.96098E-13   7.81511E-13   1.24558E-12   2.02062E-12   3.35684E-12   5.75272E-12   1.02467E-11   1.90829E-11   3.72522E-11   7.60922E-11   1.61743E-10   3.55072E-10   7.98700E-10   1.82801E-09   4.23291E-09   9.87340E-09   2.31198E-08   5.41901E-08   1.26748E-07   2.94720E-07   6.78219E-07   1.53804E-06   3.42850E-06   7.50608E-06   1.60976E-05   3.34996E-05   6.63920E-05

dah         3.30772E-05   3.63139E-05   3.73828E-05   3.79753E-05   3.96553E-05   4.31037E-05   4.87847E-05   5.76263E-05   7.12887E-05   9.23931E-05   1.24965E-04   1.75179E-04   2.52506E-04   3.71467E-04   5.54293E-04   8.34966E-04   1.26532E-03   1.92415E-03   2.93069E-03   4.46395E-03   6.78878E-03   1.02867E-02   1.54802E-02   2.30309E-02   3.37047E-02   4.83628E-02   6.80429E-02   9.38716E-02   1.25999E-01   1.60930E-01   1.88743E-01
            3.41913E-05   3.75201E-05   3.85940E-05   3.91558E-05   4.08143E-05   4.42597E-05   4.99495E-05   5.88076E-05   7.24968E-05   9.36445E-05   1.26286E-04   1.76608E-04   2.54106E-04   3.73331E-04   5.56564E-04   8.37866E-04   1.26918E-03   1.92950E-03   2.93834E-03   4.47511E-03   6.80533E-03   1.03114E-02   1.55173E-02   2.30862E-02   3.37862E-02   4.84811E-02   6.82123E-02   9.41090E-02   1.26318E-01   1.61329E-01   1.89192E-01
            3.53494E-05   3.87738E-05   3.98530E-05   4.03827E-05   4.20185E-05   4.54604E-05   5.11588E-05   6.00334E-05   7.37492E-05   9.49400E-05   1.27650E-04   1.78082E-04   2.55749E-04   3.75238E-04   5.58880E-04   8.40811E-04   1.27310E-03   1.93491E-03   2.94603E-03   4.48631E-03   6.82192E-03   1.03362E-02   1.55545E-02   2.31416E-02   3.38677E-02   4.85996E-02   6.83819E-02   9.43465E-02   1.26637E-01   1.61727E-01   1.89642E-01
            3.65580E-05   4.00821E-05   4.11667E-05   4.16627E-05   4.32746E-05   4.67126E-05   5.24193E-05   6.13101E-05   7.50525E-05   9.62861E-05   1.29065E-04   1.79605E-04   2.57443E-04   3.77195E-04   5.61245E-04   8.43806E-04   1.27706E-03   1.94036E-03   2.95378E-03   4.49758E-03   6.83858E-03   1.03611E-02   1.55917E-02   2.31970E-02   3.39494E-02   4.87182E-02   6.85517E-02   9.45844E-02   1.26956E-01   1.62126E-01   1.90093E-01
            3.78245E-05   4.14531E-05   4.25431E-05   4.30038E-05   4.45903E-05   4.80238E-05   5.37386E-05   6.26455E-05   7.64140E-05   9.76903E-05   1.30538E-04   1.81187E-04   2.59194E-04   3.79210E-04   5.63669E-04   8.46859E-04   1.28108E-03   1.94588E-03   2.96158E-03   4.50891E-03   6.85530E-03   1.03860E-02   1.56290E-02   2.32526E-02   3.40312E-02   4.88370E-02   6.87217E-02   9.48225E-02   1.27276E-01   1.62526E-01   1.90543E-01
            3.91575E-05   4.28960E-05   4.39917E-05   4.44148E-05   4.59744E-05   4.94026E-05   5.51252E-05   6.40480E-05   7.78425E-05   9.91612E-05   1.32077E-04   1.82834E-04   2.61011E-04   3.81291E-04   5.66158E-04   8.49978E-04   1.28517E-03   1.95146E-03   2.96946E-03   4.52031E-03   6.87210E-03   1.04111E-02   1.56664E-02   2.33083E-02   3.41131E-02   4.89559E-02   6.88919E-02   9.50609E-02   1.27596E-01   1.62925E-01   1.90993E-01
            4.05670E-05   4.44215E-05   4.55231E-05   4.59063E-05   4.74371E-05   5.08593E-05   5.65894E-05   6.55277E-05   7.93479E-05   1.00709E-04   1.33692E-04   1.84558E-04   2.62904E-04   3.83448E-04   5.68723E-04   8.53173E-04   1.28934E-03   1.95712E-03   2.97741E-03   4.53179E-03   6.88898E-03   1.04362E-02   1.57039E-02   2.33640E-02   3.41952E-02   4.90750E-02   6.90624E-02   9.52996E-02   1.27916E-01   1.63325E-01   1.91444E-01
            4.20643E-05   4.60420E-05   4.71497E-05   4.74904E-05   4.89901E-05   5.24053E-05   5.81426E-05   6.70962E-05   8.09418E-05   1.02344E-04   1.35396E-04   1.86368E-04   2.64884E-04   3.85692E-04   5.71375E-04   8.56456E-04   1.29359E-03   1.96286E-03   2.98546E-03   4.54336E-03   6.90596E-03   1.04614E-02   1.57415E-02   2.34199E-02   3.42774E-02   4.91943E-02   6.92331E-02   9.55386E-02   1.28237E-01   1.63725E-01   1.91895E-01
            4.36628E-05   4.77720E-05   4.88860E-05   4.91810E-05   5.06472E-05   5.40545E-05   5.97985E-05   6.87671E-05   8.26376E-05   1.04081E-04   1.37200E-04   1.88280E-04   2.66965E-04   3.88036E-04   5.74127E-04   8.59839E-04   1.29795E-03   1.96871E-03   2.99361E-03   4.55504E-03   6.92305E-03   1.04867E-02   1.57793E-02   2.34760E-02   3.43597E-02   4.93138E-02   6.94040E-02   9.57780E-02   1.28558E-01   1.64126E-01   1.92346E-01
            4.53781E-05   4.96283E-05   5.07490E-05   5.09946E-05   5.24245E-05   5.58225E-05   6.15728E-05   7.05559E-05   8.44509E-05   1.05936E-04   1.39121E-04   1.90308E-04   2.69161E-04   3.90495E-04   5.76995E-04   8.63337E-04   1.30242E-03   1.97468E-03   3.00188E-03   4.56684E-03   6.94027E-03   1.05122E-02   1.58172E-02   2.35322E-02   3.44423E-02   4.94335E-02   6.95752E-02   9.60176E-02   1.28879E-01   1.64527E-01   1.92798E-01
            4.72285E-05   5.16307E-05   5.27584E-05   5.29505E-05   5.43408E-05   5.77281E-05   6.34842E-05   7.24813E-05   8.64003E-05   1.07925E-04   1.41177E-04   1.92470E-04   2.71491E-04   3.93089E-04   5.79996E-04   8.66969E-04   1.30702E-03   1.98078E-03   3.01028E-03   4.57878E-03   6.95763E-03   1.05378E-02   1.58552E-02   2.35886E-02   3.45251E-02   4.95534E-02   6.97467E-02   9.62576E-02   1.29201E-01   1.64928E-01   1.93249E-01
            4.92356E-05   5.38026E-05   5.49376E-05   5.50714E-05   5.64182E-05   5.97932E-05   6.55544E-05   7.45651E-05   8.85074E-05   1.10072E-04   1.43389E-04   1.94788E-04   2.73977E-04   3.95837E-04   5.83153E-04   8.70757E-04   1.31178E-03   1.98704E-03   3.01884E-03   4.59089E-03   6.97516E-03   1.05636E-02   1.58935E-02   2.36452E-02   3.46081E-02   4.96736E-02   6.99186E-02   9.64980E-02   1.29523E-01   1.65330E-01   1.93701E-01
            5.14249E-05   5.61715E-05   5.73144E-05   5.73842E-05   5.86830E-05   6.20439E-05   6.78094E-05   7.68331E-05   9.07979E-05   1.12401E-04   1.45783E-04   1.97287E-04   2.76644E-04   3.98765E-04   5.86489E-04   8.74724E-04   1.31672E-03   1.99348E-03   3.02759E-03   4.60318E-03   6.99288E-03   1.05896E-02   1.59319E-02   2.37020E-02   3.46913E-02   4.97942E-02   7.00908E-02   9.67389E-02   1.29846E-01   1.65732E-01   1.94153E-01
            5.38269E-05   5.87704E-05   5.99217E-05   5.99210E-05   6.11666E-05   6.45110E-05   7.02800E-05   7.93159E-05   9.33025E-05   1.14944E-04   1.48389E-04   1.99998E-04   2.79521E-04   4.01904E-04   5.90035E-04   8.78901E-04   1.32188E-03   2.00013E-03   3.03655E-03   4.61569E-03   7.01083E-03   1.06158E-02   1.59706E-02   2.37591E-02   3.47749E-02   4.99150E-02   7.02634E-02   9.69801E-02   1.30169E-01   1.66134E-01   1.94605E-01
            5.64777E-05   6.16385E-05   6.27988E-05   6.27198E-05   6.39061E-05   6.72316E-05   7.30030E-05   8.20503E-05   9.60576E-05   1.17736E-04   1.51244E-04   2.02956E-04   2.82644E-04   4.05289E-04   5.93827E-04   8.83324E-04   1.32727E-03   2.00703E-03   3.04576E-03   4.62845E-03   7.02904E-03   1.06423E-02   1.60096E-02   2.38165E-02   3.48587E-02   5.00362E-02   7.04364E-02   9.72219E-02   1.30492E-01   1.66537E-01   1.95058E-01
            5.94207E-05   6.48226E-05   6.59926E-05   6.58264E-05   6.69463E-05   7.02497E-05   7.60224E-05   8.50800E-05   9.91070E-05   1.20820E-04   1.54391E-04   2.06205E-04   2.86058E-04   4.08962E-04   5.97907E-04   8.88036E-04   1.33296E-03   2.01423E-03   3.05527E-03   4.64151E-03   7.04755E-03   1.06692E-02   1.60489E-02   2.38742E-02   3.49430E-02   5.01579E-02   7.06099E-02   9.74642E-02   1.30817E-01   1.66940E-01   1.95511E-01
            6.27081E-05   6.83790E-05   6.95597E-05   6.92956E-05   7.03406E-05   7.36183E-05   7.93909E-05   8.84577E-05   1.02503E-04   1.24250E-04   1.57881E-04   2.09796E-04   2.89812E-04   4.12976E-04   6.02327E-04   8.93086E-04   1.33899E-03   2.02176E-03   3.06512E-03   4.65492E-03   7.06642E-03   1.06963E-02   1.60886E-02   2.39324E-02   3.50277E-02   5.02800E-02   7.07839E-02   9.77071E-02   1.31141E-01   1.67344E-01   1.95964E-01
            6.64023E-05   7.23755E-05   7.35679E-05   7.31932E-05   7.41534E-05   7.74012E-05   8.31720E-05   9.22466E-05   1.06308E-04   1.28088E-04   1.61777E-04   2.13792E-04   2.93970E-04   4.17391E-04   6.07148E-04   8.98538E-04   1.34542E-03   2.02969E-03   3.07538E-03   4.66875E-03   7.08571E-03   1.07240E-02   1.61288E-02   2.39910E-02   3.51129E-02   5.04027E-02   7.09585E-02   9.79506E-02   1.31467E-01   1.67749E-01   1.96418E-01
            7.05787E-05   7.68934E-05   7.80987E-05   7.75986E-05   7.84622E-05   8.16750E-05   8.74420E-05   9.65228E-05   1.10599E-04   1.32409E-04   1.66155E-04   2.18267E-04   2.98605E-04   4.22283E-04   6.12444E-04   9.04465E-04   1.35232E-03   2.03811E-03   3.08611E-03   4.68306E-03   7.10549E-03   1.07521E-02   1.61694E-02   2.40502E-02   3.51987E-02   5.05260E-02   7.11339E-02   9.81949E-02   1.31793E-01   1.68154E-01   1.96872E-01
            7.53279E-05   8.20308E-05   8.32505E-05   8.26073E-05   8.33601E-05   8.65320E-05   9.22929E-05   1.01378E-04   1.15467E-04   1.37304E-04   1.71104E-04   2.23311E-04   3.03807E-04   4.27741E-04   6.18305E-04   9.10957E-04   1.35979E-03   2.04709E-03   3.09742E-03   4.69795E-03   7.12587E-03   1.07808E-02   1.62107E-02   2.41100E-02   3.52851E-02   5.06500E-02   7.13100E-02   9.84401E-02   1.32120E-01   1.68559E-01   1.97326E-01
            8.07590E-05   8.79056E-05   8.91415E-05   8.83340E-05   8.89594E-05   9.20833E-05   9.78352E-05   1.06922E-04   1.21020E-04   1.42883E-04   1.76733E-04   2.29033E-04   3.09685E-04   4.33872E-04   6.24837E-04   9.18119E-04   1.36793E-03   2.05674E-03   3.10941E-03   4.71353E-03   7.14695E-03   1.08103E-02   1.62528E-02   2.41706E-02   3.53724E-02   5.07750E-02   7.14871E-02   9.86862E-02   1.32448E-01   1.68966E-01   1.97781E-01

zv          3.38764E-06   8.24488E-06   1.95399E-05   4.62626E-05   1.10218E-04   2.63267E-04   6.28692E-04   1.50027E-03   3.57782E-03   8.52633E-03   2.03016E-02   4.82868E-02   1.14690E-01   2.71933E-01   6.43309E-01   1.51745E+00   3.56594E+00   8.33859E+00   1.93726E+01   4.46192E+01   1.01572E+02   2.27554E+02   4.98676E+02   1.05994E+03   2.16032E+03   4.16465E+03   7.49737E+03   1.25425E+04   1.97441E+04   3.02430E+04   4.67214E+04
            3.39556E-06   8.26411E-06   1.95854E-05   4.63700E-05   1.10473E-04   2.63874E-04   6.30139E-04   1.50372E-03   3.58601E-03   8.54578E-03   2.03478E-02   4.83963E-02   1.14950E-01   2.72546E-01   6.44754E-01   1.52085E+00   3.57391E+00   8.35720E+00   1.94158E+01   4.47186E+01   1.01798E+02   2.28062E+02   4.99787E+02   1.06229E+03   2.16509E+03   4.17374E+03   7.51344E+03   1.25690E+04   1.97860E+04   3.03093E+04   4.68283E+04
            3.40349E-06   8.28336E-06   1.96309E-05   4.64775E-05   1.10729E-04   2.64483E-04   6.31588E-04   1.50716E-03   3.59420E-03   8.56524E-03   2.03940E-02   4.85058E-02   1.15209E-01   2.73159E-01   6.46201E-01   1.52426E+00   3.58189E+00   8.37582E+00   1.94590E+01   4.48180E+01   1.02025E+02   2.28569E+02   5.00899E+02   1.06465E+03   2.16986E+03   4.18282E+03   7.52952E+03   1.25955E+04   1.98279E+04   3.03755E+04   4.69351E+04
            3.41142E-06   8.30263E-06   1.96764E-05   4.65850E-05   1.10984E-04   2.65091E-04   6.33037E-04   1.51061E-03   3.60240E-03   8.58472E-03   2.04402E-02   4.86154E-02   1.15469E-01   2.73773E-01   6.47648E-01   1.52766E+00   3.58987E+00   8.39445E+00   1.95023E+01   4.49175E+01   1.02251E+02   2.29077E+02   5.02011E+02   1.06701E+03   2.17464E+03   4.19191E+03   7.54559E+03   1.26220E+04   1.98699E+04   3.04418E+04   4.70420E+04
            3.41936E-06   8.32190E-06   1.97220E-05   4.66926E-05   1.11240E-04   2.65700E-04   6.34486E-04   1.51406E-03   3.61060E-03   8.60420E-03   2.04865E-02   4.87251E-02   1.15728E-01   2.74386E-01   6.49096E-01   1.53107E+00   3.59786E+00   8.41309E+00   1.95455E+01   4.50171E+01   1.02478E+02   2.29585E+02   5.03124E+02   1.06937E+03   2.17942E+03   4.20101E+03   7.56167E+03   1.26486E+04   1.99118E+04   3.05081E+04   4.71488E+04
            3.42730E-06   8.34119E-06   1.97676E-05   4.68003E-05   1.11495E-04   2.66309E-04   6.35937E-04   1.51751E-03   3.61880E-03   8.62370E-03   2.05328E-02   4.88348E-02   1.15988E-01   2.75001E-01   6.50544E-01   1.53447E+00   3.60585E+00   8.43174E+00   1.95888E+01   4.51167E+01   1.02705E+02   2.30093E+02   5.04237E+02   1.07173E+03   2.18419E+03   4.21010E+03   7.57776E+03   1.26751E+04   1.99537E+04   3.05744E+04   4.72556E+04
            3.43524E-06   8.36049E-06   1.98132E-05   4.69080E-05   1.11751E-04   2.66919E-04   6.37389E-04   1.52096E-03   3.62702E-03   8.64320E-03   2.05791E-02   4.89446E-02   1.16248E-01   2.75615E-01   6.51993E-01   1.53788E+00   3.61384E+00   8.45039E+00   1.96321E+01   4.52163E+01   1.02931E+02   2.30601E+02   5.05351E+02   1.07409E+03   2.18897E+03   4.21920E+03   7.59384E+03   1.27016E+04   1.99956E+04   3.06406E+04   4.73624E+04
            3.44320E-06   8.37980E-06   1.98589E-05   4.70158E-05   1.12008E-04   2.67529E-04   6.38841E-04   1.52442E-03   3.63523E-03   8.66272E-03   2.06254E-02   4.90544E-02   1.16508E-01   2.76230E-01   6.53443E-01   1.54129E+00   3.62184E+00   8.46906E+00   1.96754E+01   4.53160E+01   1.03158E+02   2.31109E+02   5.06465E+02   1.07646E+03   2.19376E+03   4.22829E+03   7.60993E+03   1.27281E+04   2.00376E+04   3.07069E+04   4.74692E+04
            3.45115E-06   8.39913E-06   1.99046E-05   4.71237E-05   1.12264E-04   2.68139E-04   6.40294E-04   1.52788E-03   3.64345E-03   8.68225E-03   2.06717E-02   4.91643E-02   1.16768E-01   2.76845E-01   6.54894E-01   1.54471E+00   3.62984E+00   8.48773E+00   1.97187E+01   4.54157E+01   1.03385E+02   2.31618E+02   5.07580E+02   1.07882E+03   2.19854E+03   4.23740E+03   7.62602E+03   1.27547E+04   2.00795E+04   3.07731E+04   4.75759E+04
            3.45912E-06   8.41847E-06   1.99503E-05   4.72317E-05   1.12520E-04   2.68750E-04   6.41748E-04   1.53134E-03   3.65168E-03   8.70179E-03   2.07181E-02   4.92742E-02   1.17028E-01   2.77460E-01   6.56345E-01   1.54812E+00   3.63784E+00   8.50641E+00   1.97620E+01   4.55155E+01   1.03612E+02   2.32127E+02   5.08695E+02   1.08118E+03   2.20333E+03   4.24650E+03   7.64211E+03   1.27812E+04   2.01214E+04   3.08393E+04   4.76826E+04
            3.46708E-06   8.43782E-06   1.99960E-05   4.73397E-05   1.12777E-04   2.69361E-04   6.43203E-04   1.53480E-03   3.65990E-03   8.72133E-03   2.07645E-02   4.93842E-02   1.17289E-01   2.78076E-01   6.57797E-01   1.55154E+00   3.64585E+00   8.52510E+00   1.98054E+01   4.56153E+01   1.03840E+02   2.32636E+02   5.09810E+02   1.08355E+03   2.20811E+03   4.25560E+03   7.65820E+03   1.28077E+04   2.01633E+04   3.09055E+04   4.77893E+04
            3.47506E-06   8.45718E-06   2.00418E-05   4.74477E-05   1.13034E-04   2.69972E-04   6.44659E-04   1.53826E-03   3.66814E-03   8.74089E-03   2.08109E-02   4.94943E-02   1.17549E-01   2.78692E-01   6.59250E-01   1.55495E+00   3.65386E+00   8.54380E+00   1.98488E+01   4.57151E+01   1.04067E+02   2.33146E+02   5.10926E+02   1.08591E+03   2.21290E+03   4.26471E+03   7.67429E+03   1.28342E+04   2.02052E+04   3.09717E+04   4.78959E+04
            3.48304E-06   8.47655E-06   2.00876E-05   4.75559E-05   1.13290E-04   2.70584E-04   6.46116E-04   1.54173E-03   3.67638E-03   8.76046E-03   2.08574E-02   4.96044E-02   1.17810E-01   2.79308E-01   6.60703E-01   1.55837E+00   3.66187E+00   8.56251E+00   1.98922E+01   4.58150E+01   1.04294E+02   2.33655E+02   5.12042E+02   1.08828E+03   2.21769E+03   4.27382E+03   7.69038E+03   1.28607E+04   2.02471E+04   3.10378E+04   4.80024E+04
            3.49102E-06   8.49594E-06   2.01334E-05   4.76641E-05   1.13547E-04   2.71196E-04   6.47573E-04   1.54519E-03   3.68462E-03   8.78005E-03   2.09038E-02   4.97146E-02   1.18071E-01   2.79924E-01   6.62158E-01   1.56179E+00   3.66989E+00   8.58122E+00   1.99356E+01   4.59150E+01   1.04522E+02   2.34165E+02   5.13159E+02   1.09065E+03   2.22248E+03   4.28292E+03   7.70648E+03   1.28873E+04   2.02890E+04   3.11039E+04   4.81088E+04
            3.49901E-06   8.51534E-06   2.01793E-05   4.77724E-05   1.13805E-04   2.71809E-04   6.49032E-04   1.54866E-03   3.69287E-03   8.79964E-03   2.09503E-02   4.98248E-02   1.18332E-01   2.80541E-01   6.63613E-01   1.56522E+00   3.67792E+00   8.59994E+00   1.99790E+01   4.60150E+01   1.04749E+02   2.34675E+02   5.14276E+02   1.09302E+03   2.22727E+03   4.29203E+03   7.72257E+03   1.29138E+04   2.03308E+04   3.11700E+04   4.82151E+04
            3.50700E-06   8.53475E-06   2.02252E-05   4.78807E-05   1.14062E-04   2.72422E-04   6.50491E-04   1.55213E-03   3.70112E-03   8.81924E-03   2.09969E-02   4.99351E-02   1.18593E-01   2.81158E-01   6.65068E-01   1.56864E+00   3.68594E+00   8.61868E+00   2.00225E+01   4.61150E+01   1.04977E+02   2.35185E+02   5.15394E+02   1.09538E+03   2.23206E+03   4.30115E+03   7.73866E+03   1.29403E+04   2.03727E+04   3.12360E+04   4.83213E+04
            3.51500E-06   8.55418E-06   2.02711E-05   4.79891E-05   1.14320E-04   2.73035E-04   6.51951E-04   1.55561E-03   3.70938E-03   8.83885E-03   2.10434E-02   5.00455E-02   1.18854E-01   2.81776E-01   6.66524E-01   1.57207E+00   3.69397E+00   8.63742E+00   2.00660E+01   4.62151E+01   1.05205E+02   2.35696E+02   5.16512E+02   1.09775E+03   2.23686E+03   4.31026E+03   7.75475E+03   1.29668E+04   2.04145E+04   3.13019E+04   4.84274E+04
            3.52300E-06   8.57361E-06   2.03171E-05   4.80976E-05   1.14577E-04   2.73649E-04   6.53412E-04   1.55908E-03   3.71764E-03   8.85848E-03   2.10900E-02   5.01559E-02   1.19116E-01   2.82393E-01   6.67981E-01   1.57549E+00   3.70201E+00   8.65616E+00   2.01095E+01   4.63152E+01   1.05433E+02   2.36206E+02   5.17630E+02   1.10012E+03   2.24165E+03   4.31937E+03   7.77084E+03   1.29932E+04   2.04562E+04   3.13678E+04   4.85332E+04
            3.53101E-06   8.59306E-06   2.03630E-05   4.82061E-05   1.14835E-04   2.74263E-04   6.54873E-04   1.56256E-03   3.72590E-03   8.87811E-03   2.11366E-02   5.02663E-02   1.19377E-01   2.83012E-01   6.69439E-01   1.57892E+00   3.71004E+00   8.67492E+00   2.01530E+01   4.64153E+01   1.05661E+02   2.36717E+02   5.18749E+02   1.10250E+03   2.24645E+03   4.32848E+03   7.78692E+03   1.30197E+04   2.04980E+04   3.14336E+04   4.86388E+04
            3.53902E-06   8.61252E-06   2.04090E-05   4.83147E-05   1.15093E-04   2.74877E-04   6.56336E-04   1.56604E-03   3.73417E-03   8.89776E-03   2.11832E-02   5.03768E-02   1.19639E-01   2.83630E-01   6.70897E-01   1.58235E+00   3.71808E+00   8.69368E+00   2.01965E+01   4.65155E+01   1.05889E+02   2.37228E+02   5.19868E+02   1.10487E+03   2.25124E+03   4.33759E+03   7.80300E+03   1.30461E+04   2.05397E+04   3.14992E+04   4.87441E+04
            3.54704E-06   8.63200E-06   2.04551E-05   4.84234E-05   1.15351E-04   2.75492E-04   6.57799E-04   1.56952E-03   3.74245E-03   8.91741E-03   2.12299E-02   5.04874E-02   1.19901E-01   2.84249E-01   6.72356E-01   1.58578E+00   3.72613E+00   8.71246E+00   2.02401E+01   4.66157E+01   1.06117E+02   2.37739E+02   5.20987E+02   1.10724E+03   2.25604E+03   4.34671E+03   7.81907E+03   1.30726E+04   2.05813E+04   3.15647E+04   4.88491E+04

dzv         7.06334E+03   1.06009E+04   1.60077E+04   2.46371E+04   3.81149E+04   5.88294E+04   9.06414E+04   1.39558E+05   2.14739E+05   3.30144E+05   5.07019E+05   7.77578E+05   1.19041E+06   1.81832E+06   2.76934E+06   4.20183E+06   6.34381E+06   9.51532E+06   1.41484E+07   2.07904E+07   3.00587E+07   4.24871E+07   5.81705E+07   7.61319E+07   9.35716E+07   1.05846E+08   1.08643E+08   1.02289E+08   9.37892E+07   9.13181E+07   9.48394E+07
            7.07982E+03   1.06255E+04   1.60448E+04   2.46941E+04   3.82029E+04   5.89647E+04   9.08494E+04   1.39877E+05   2.15228E+05   3.30894E+05   5.08168E+05   7.79335E+05   1.19310E+06   1.82240E+06   2.77554E+06   4.21122E+06   6.35796E+06   9.53652E+06   1.41799E+07   2.08367E+07   3.01257E+07   4.25818E+07   5.83000E+07   7.63003E+07   9.37755E+07   1.06071E+08   1.08869E+08   1.02502E+08   9.39967E+07   9.15378E+07   9.50750E+07
