            2.22448E-08   8.95216E-08   2.79788E-07   6.95191E-07   1.49652E-06   3.09272E-06   6.62694E-06   1.48665E-05   3.39141E-05   7.72002E-05   1.74839E-04   3.94571E-04   8.88066E-04   1.99289E-03   4.45480E-03   9.90427E-03   2.18532E-02   4.77053E-02   1.02591E-01   2.16077E-01   4.42301E-01   8.71394E-01   1.63340E+00   2.87700E+00   4.70621E+00   7.08929E+00   9.80963E+00   1.25493E+01   1.51231E+01   1.77372E+01   2.10102E+01
            2.22923E-08   8.97147E-08   2.80393E-07   6.96697E-07   1.49977E-06   3.09947E-06   6.64150E-06   1.48993E-05   3.39894E-05   7.73723E-05   1.75230E-04   3.95456E-04   8.90063E-04   1.99738E-03   4.46486E-03   9.92667E-03   2.19027E-02   4.78135E-02   1.02824E-01   2.16568E-01   4.43307E-01   8.73379E-01   1.63713E+00   2.88356E+00   4.71695E+00   7.10547E+00   9.83202E+00   1.25779E+01   1.51577E+01   1.77777E+01   2.10583E+01
            2.23397E-08   8.99079E-08   2.80998E-07   6.98204E-07   1.50303E-06   3.10622E-06   6.65606E-06   1.49322E-05   3.40647E-05   7.75444E-05   1.75621E-04   3.96341E-04   8.92060E-04   2.00187E-03   4.47492E-03   9.94907E-03   2.19523E-02   4.79218E-02   1.03057E-01   2.17060E-01   4.44314E-01   8.75365E-01   1.64085E+00   2.89012E+00   4.72769E+00   7.12166E+00   9.85442E+00   1.26066E+01   1.51922E+01   1.78182E+01   2.11063E+01
            2.23871E-08   9.01005E-08   2.81602E-07   6.99707E-07   1.50627E-06   3.11296E-06   6.67059E-06   1.49650E-05   3.41399E-05   7.77161E-05   1.76011E-04   3.97224E-04   8.94052E-04   2.00635E-03   4.48496E-03   9.97142E-03   2.20017E-02   4.80298E-02   1.03290E-01   2.17550E-01   4.45319E-01   8.77346E-01   1.64457E+00   2.89667E+00   4.73841E+00   7.13781E+00   9.87677E+00   1.26352E+01   1.52267E+01   1.78587E+01   2.11543E+01

dzv         7.78745E+02   1.79551E+03   2.97418E+03   3.99022E+03   5.07404E+03   7.04510E+03   1.07640E+04   1.67344E+04   2.55292E+04   3.84372E+04   5.76370E+04   8.62794E+04   1.28842E+05   1.91678E+05   2.83613E+05   4.16415E+05   6.04743E+05   8.64732E+05   1.20977E+06   1.64163E+06   2.13601E+06   2.62610E+06   2.99711E+06   3.11318E+06   2.88606E+06   2.35045E+06   1.67287E+06   1.06572E+06   6.71393E+05   5.00185E+05   4.53724E+05
            7.80494E+02   1.79955E+03   2.98087E+03   3.99921E+03   5.08553E+03   7.06118E+03   1.07887E+04   1.67730E+04   2.55883E+04   3.85263E+04   5.77711E+04   8.64805E+04   1.29143E+05   1.92127E+05   2.84278E+05   4.17392E+05   6.06164E+05   8.66768E+05   1.21262E+06   1.64551E+06   2.14106E+06   2.63230E+06   3.00420E+06   3.12054E+06   2.89289E+06   2.35601E+06   1.67683E+06   1.06824E+06   6.72985E+05   5.01374E+05   4.54805E+05
            7.82244E+02   1.80358E+03   2.98756E+03   4.00820E+03   5.09703E+03   7.07726E+03   1.08134E+04   1.68116E+04   2.56473E+04   3.86155E+04   5.79052E+04   8.66818E+04   1.29444E+05   1.92576E+05   2.84943E+05   4.18370E+05   6.07587E+05   8.68804E+05   1.21548E+06   1.64938E+06   2.14610E+06   2.63851E+06   3.01129E+06   3.12790E+06   2.89972E+06   2.36157E+06   1.68078E+06   1.07076E+06   6.74577E+05   5.02564E+05   4.55887E+05
            7.83993E+02   1.80762E+03   2.99425E+03   4.01720E+03   5.10853E+03   7.09334E+03   1.08381E+04   1.68502E+04   2.57064E+04   3.87047E+04   5.80393E+04   8.68830E+04   1.29745E+05   1.93024E+05   2.85608E+05   4.19349E+05   6.09009E+05   8.70841E+05   1.21833E+06   1.65326E+06   2.15115E+06   2.64472E+06   3.01838E+06   3.13527E+06   2.90655E+06   2.36714E+06   1.68474E+06   1.07328E+06   6.76170E+05   5.03754E+05   4.56969E+05
            7.85743E+02   1.81165E+03   3.00093E+03   4.02619E+03   5.12003E+03   7.10942E+03   1.08629E+04   1.68888E+04   2.57655E+04   3.87939E+04   5.81735E+04   8.70843E+04   1.30046E+05   1.93473E+05   2.86274E+05   4.20327E+05   6.10432E+05   8.72878E+05   1.22118E+06   1.65713E+06   2.15619E+06   2.65093E+06   3.02547E+06   3.14264E+06   2.91338E+06   2.37270E+06   1.68870E+06   1.07581E+06   6.77763E+05   5.04945E+05   4.58051E+05
            7.87493E+02   1.81569E+03   3.00762E+03   4.03519E+03   5.13153E+03   7.12551E+03   1.08876E+04   1.69274E+04   2.58246E+04   3.88832E+04   5.83076E+04   8.72856E+04   1.30348E+05   1.93922E+05   2.86939E+05   4.21306E+05   6.11856E+05   8.74916E+05   1.22404E+06   1.66101E+06   2.16124E+06   2.65714E+06   3.03256E+06   3.15001E+06   2.92021E+06   2.37827E+06   1.69266E+06   1.07833E+06   6.79356E+05   5.06136E+05   4.59133E+05
            7.89243E+02   1.81972E+03   3.01431E+03   4.04419E+03   5.14304E+03   7.14160E+03   1.09123E+04   1.69660E+04   2.58837E+04   3.89724E+04   5.84418E+04   8.74870E+04   1.30649E+05   1.94372E+05   2.87605E+05   4.22285E+05   6.13279E+05   8.76954E+05   1.22689E+06   1.66489E+06   2.16629E+06   2.66336E+06   3.03966E+06   3.15739E+06   2.92705E+06   2.38383E+06   1.69663E+06   1.08086E+06   6.80950E+05   5.07327E+05   4.60216E+05
            7.90993E+02   1.82376E+03   3.02100E+03   4.05318E+03   5.15454E+03   7.15769E+03   1.09371E+04   1.70046E+04   2.59428E+04   3.90617E+04   5.85761E+04   8.76884E+04   1.30951E+05   1.94821E+05   2.88271E+05   4.23264E+05   6.14703E+05   8.78992E+05   1.22975E+06   1.66876E+06   2.17135E+06   2.66957E+06   3.04676E+06   3.16476E+06   2.93389E+06   2.38940E+06   1.70059E+06   1.08338E+06   6.82545E+05   5.08519E+05   4.61299E+05
            7.92743E+02   1.82779E+03   3.02769E+03   4.06218E+03   5.16604E+03   7.17378E+03   1.09618E+04   1.70433E+04   2.60019E+04   3.91510E+04   5.87103E+04   8.78898E+04   1.31252E+05   1.95270E+05   2.88937E+05   4.24243E+05   6.16127E+05   8.81032E+05   1.23260E+06   1.67264E+06   2.17640E+06   2.67579E+06   3.05386E+06   3.17214E+06   2.94073E+06   2.39497E+06   1.70455E+06   1.08591E+06   6.84140E+05   5.09710E+05   4.62383E+05
            7.94493E+02   1.83183E+03   3.03438E+03   4.07118E+03   5.17755E+03   7.18987E+03   1.09865E+04   1.70819E+04   2.60610E+04   3.92403E+04   5.88446E+04   8.80913E+04   1.31554E+05   1.95720E+05   2.89603E+05   4.25223E+05   6.17552E+05   8.83071E+05   1.23546E+06   1.67653E+06   2.18145E+06   2.68201E+06   3.06096E+06   3.17952E+06   2.94757E+06   2.40054E+06   1.70852E+06   1.08844E+06   6.85735E+05   5.10903E+05   4.63467E+05
            7.96243E+02   1.83586E+03   3.04107E+03   4.08017E+03   5.18905E+03   7.20596E+03   1.10113E+04   1.71205E+04   2.61202E+04   3.93296E+04   5.89789E+04   8.82928E+04   1.31855E+05   1.96169E+05   2.90269E+05   4.26203E+05   6.18977E+05   8.85111E+05   1.23832E+06   1.68041E+06   2.18651E+06   2.68823E+06   3.06806E+06   3.18690E+06   2.95441E+06   2.40611E+06   1.71248E+06   1.09097E+06   6.87330E+05   5.12095E+05   4.64551E+05
            7.97993E+02   1.83990E+03   3.04776E+03   4.08917E+03   5.20056E+03   7.22206E+03   1.10360E+04   1.71592E+04   2.61793E+04   3.94189E+04   5.91132E+04   8.84944E+04   1.32157E+05   1.96619E+05   2.90936E+05   4.27183E+05   6.20402E+05   8.87152E+05   1.24117E+06   1.68429E+06   2.19156E+06   2.69445E+06   3.07517E+06   3.19428E+06   2.96126E+06   2.41169E+06   1.71645E+06   1.09350E+06   6.88926E+05   5.13288E+05   4.65635E+05
            7.99743E+02   1.84393E+03   3.05445E+03   4.09817E+03   5.21207E+03   7.23816E+03   1.10608E+04   1.71978E+04   2.62385E+04   3.95082E+04   5.92475E+04   8.86960E+04   1.32458E+05   1.97069E+05   2.91602E+05   4.28163E+05   6.21828E+05   8.89193E+05   1.24403E+06   1.68817E+06   2.19662E+06   2.70067E+06   3.08227E+06   3.20166E+06   2.96810E+06   2.41726E+06   1.72042E+06   1.09602E+06   6.90523E+05   5.14481E+05   4.66720E+05
            8.01493E+02   1.84797E+03   3.06114E+03   4.10717E+03   5.22357E+03   7.25426E+03   1.10855E+04   1.72365E+04   2.62977E+04   3.95976E+04   5.93819E+04   8.88976E+04   1.32760E+05   1.97518E+05   2.92269E+05   4.29143E+05   6.23253E+05   8.91234E+05   1.24689E+06   1.69206E+06   2.20168E+06   2.70690E+06   3.08938E+06   3.20905E+06   2.97495E+06   2.42284E+06   1.72439E+06   1.09855E+06   6.92120E+05   5.15674E+05   4.67805E+05
            8.03244E+02   1.85200E+03   3.06783E+03   4.11617E+03   5.23508E+03   7.27036E+03   1.11103E+04   1.72751E+04   2.63568E+04   3.96870E+04   5.95163E+04   8.90993E+04   1.33062E+05   1.97968E+05   2.92936E+05   4.30124E+05   6.24680E+05   8.93276E+05   1.24975E+06   1.69594E+06   2.20674E+06   2.71312E+06   3.09649E+06   3.21644E+06   2.98180E+06   2.42842E+06   1.72836E+06   1.10108E+06   6.93717E+05   5.16868E+05   4.68890E+05
            8.04994E+02   1.85604E+03   3.07452E+03   4.12517E+03   5.24659E+03   7.28646E+03   1.11351E+04   1.73138E+04   2.64160E+04   3.97764E+04   5.96507E+04   8.93010E+04   1.33364E+05   1.98418E+05   2.93603E+05   4.31105E+05   6.26106E+05   8.95319E+05   1.25261E+06   1.69983E+06   2.21180E+06   2.71935E+06   3.10360E+06   3.22383E+06   2.98865E+06   2.43400E+06   1.73233E+06   1.10362E+06   6.95314E+05   5.18062E+05   4.69975E+05
            8.06744E+02   1.86008E+03   3.08121E+03   4.13417E+03   5.25810E+03   7.30256E+03   1.11598E+04   1.73525E+04   2.64752E+04   3.98658E+04   5.97851E+04   8.95028E+04   1.33666E+05   1.98868E+05   2.94270E+05   4.32086E+05   6.27533E+05   8.97361E+05   1.25548E+06   1.70372E+06   2.21686E+06   2.72558E+06   3.11071E+06   3.23122E+06   2.99550E+06   2.43958E+06   1.73630E+06   1.10615E+06   6.96912E+05   5.19256E+05   4.71061E+05
            8.08495E+02   1.86411E+03   3.08790E+03   4.14317E+03   5.26961E+03   7.31867E+03   1.11846E+04   1.73911E+04   2.65344E+04   3.99552E+04   5.99196E+04   8.97045E+04   1.33968E+05   1.99319E+05   2.94937E+05   4.33067E+05   6.28960E+05   8.99405E+05   1.25834E+06   1.70760E+06   2.22193E+06   2.73181E+06   3.11783E+06   3.23861E+06   3.00236E+06   2.44516E+06   1.74027E+06   1.10868E+06   6.98511E+05   5.20451E+05   4.72147E+05
            8.10245E+02   1.86815E+03   3.09459E+03   4.15217E+03   5.28112E+03   7.33477E+03   1.12094E+04   1.74298E+04   2.65936E+04   4.00446E+04   6.00540E+04   8.99064E+04   1.34270E+05   1.99769E+05   2.95605E+05   4.34048E+05   6.30387E+05   9.01448E+05   1.26120E+06   1.71149E+06   2.22699E+06   2.73804E+06   3.12494E+06   3.24600E+06   3.00921E+06   2.45074E+06   1.74425E+06   1.11121E+06   7.00109E+05   5.21646E+05   4.73233E+05
            8.11996E+02   1.87218E+03   3.10128E+03   4.16117E+03   5.29263E+03   7.35088E+03   1.12341E+04   1.74685E+04   2.66528E+04   4.01340E+04   6.01885E+04   9.01082E+04   1.34572E+05   2.00219E+05   2.96272E+05   4.35030E+05   6.31815E+05   9.03493E+05   1.26406E+06   1.71538E+06   2.23206E+06   2.74427E+06   3.13206E+06   3.25340E+06   3.01607E+06   2.45633E+06   1.74822E+06   1.11374E+06   7.01708E+05   5.22841E+05   4.74320E+05
            8.13742E+02   1.87621E+03   3.10796E+03   4.17015E+03   5.30412E+03   7.36695E+03   1.12588E+04   1.75071E+04   2.67119E+04   4.02233E+04   6.03227E+04   9.03096E+04   1.34873E+05   2.00668E+05   2.96938E+05   4.36010E+05   6.33239E+05   9.05532E+05   1.26692E+06   1.71926E+06   2.23711E+06   2.75049E+06   3.13916E+06   3.26078E+06   3.02291E+06   2.46190E+06   1.75218E+06   1.11627E+06   7.03304E+05   5.24033E+05   4.75404E+05

rrhv        2.16928E-08   8.71227E-08   2.72149E-07   6.75966E-07   1.45424E-06   3.00217E-06   6.42424E-06   1.43934E-05   3.28012E-05   7.46049E-05   1.68843E-04   3.80806E-04   8.56627E-04   1.92145E-03   4.29337E-03   9.54200E-03   2.10474E-02   4.59337E-02   9.87562E-02   2.07947E-01   4.25538E-01   8.38055E-01   1.57004E+00   2.76304E+00   4.51400E+00   6.78681E+00   9.35971E+00   1.18688E+01   1.39080E+01   1.50754E+01   1.49727E+01
            2.17411E-08   8.73187E-08   2.72763E-07   6.77493E-07   1.45753E-06   3.00899E-06   6.43892E-06   1.44265E-05   3.28769E-05   7.47776E-05   1.69235E-04   3.81692E-04   8.58626E-04   1.92594E-03   4.30342E-03   9.56438E-03   2.10969E-02   4.60417E-02   9.89887E-02   2.08437E-01   4.26542E-01   8.40034E-01   1.57375E+00   2.76958E+00   4.52468E+00   6.80286E+00   9.38185E+00   1.18969E+01   1.39409E+01   1.51110E+01   1.50082E+01
            2.17894E-08   8.75148E-08   2.73377E-07   6.79020E-07   1.46083E-06   3.01582E-06   6.45361E-06   1.44595E-05   3.29526E-05   7.49504E-05   1.69627E-04   3.82579E-04   8.60625E-04   1.93043E-03   4.31348E-03   9.58677E-03   2.11463E-02   4.61498E-02   9.92213E-02   2.08928E-01   4.27546E-01   8.42013E-01   1.57746E+00   2.77611E+00   4.53536E+00   6.81892E+00   9.40400E+00   1.19250E+01   1.39738E+01   1.51467E+01   1.50436E+01
            2.18378E-08   8.77108E-08   2.73990E-07   6.80547E-07   1.46412E-06   3.02265E-06   6.46830E-06   1.44926E-05   3.30283E-05   7.51232E-05   1.70019E-04   3.83466E-04   8.62624E-04   1.93493E-03   4.32354E-03   9.60916E-03   2.11958E-02   4.62578E-02   9.94539E-02   2.09418E-01   4.28551E-01   8.43993E-01   1.58117E+00   2.78265E+00   4.54604E+00   6.83498E+00   9.42616E+00   1.19531E+01   1.40068E+01   1.51824E+01   1.50791E+01
            2.18861E-08   8.79068E-08   2.74604E-07   6.82074E-07   1.46741E-06   3.02948E-06   6.48300E-06   1.45257E-05   3.31040E-05   7.52960E-05   1.70411E-04   3.84353E-04   8.64624E-04   1.93942E-03   4.33360E-03   9.63156E-03   2.12453E-02   4.63660E-02   9.96866E-02   2.09909E-01   4.29555E-01   8.45974E-01   1.58489E+00   2.78918E+00   4.55672E+00   6.85105E+00   9.44832E+00   1.19812E+01   1.40397E+01   1.52181E+01   1.51145E+01
            2.19344E-08   8.81028E-08   2.75218E-07   6.83601E-07   1.47071E-06   3.03631E-06   6.49769E-06   1.45588E-05   3.31797E-05   7.54689E-05   1.70804E-04   3.85240E-04   8.66625E-04   1.94392E-03   4.34366E-03   9.65396E-03   2.12947E-02   4.64741E-02   9.99194E-02   2.10399E-01   4.30560E-01   8.47955E-01   1.58860E+00   2.79572E+00   4.56741E+00   6.86712E+00   9.47048E+00   1.20093E+01   1.40726E+01   1.52538E+01   1.51500E+01
            2.19827E-08   8.82989E-08   2.75832E-07   6.85129E-07   1.47400E-06   3.04314E-06   6.51239E-06   1.45919E-05   3.32555E-05   7.56418E-05   1.71196E-04   3.86127E-04   8.68625E-04   1.94841E-03   4.35373E-03   9.67636E-03   2.13442E-02   4.65822E-02   1.00152E-01   2.10890E-01   4.31566E-01   8.49936E-01   1.59232E+00   2.80226E+00   4.57810E+00   6.88320E+00   9.49265E+00   1.20374E+01   1.41056E+01   1.52896E+01   1.51855E+01
            2.20311E-08   8.84949E-08   2.76446E-07   6.86656E-07   1.47730E-06   3.04997E-06   6.52709E-06   1.46250E-05   3.33312E-05   7.58147E-05   1.71589E-04   3.87015E-04   8.70626E-04   1.95291E-03   4.36380E-03   9.69877E-03   2.13937E-02   4.66904E-02   1.00385E-01   2.11381E-01   4.32571E-01   8.51918E-01   1.59603E+00   2.80881E+00   4.58879E+00   6.89928E+00   9.51483E+00   1.20655E+01   1.41385E+01   1.53253E+01   1.52210E+01
            2.20794E-08   8.86910E-08   2.77060E-07   6.88183E-07   1.48059E-06   3.05680E-06   6.54179E-06   1.46581E-05   3.34070E-05   7.59876E-05   1.71981E-04   3.87902E-04   8.72627E-04   1.95741E-03   4.37387E-03   9.72119E-03   2.14433E-02   4.67986E-02   1.00618E-01   2.11872E-01   4.33577E-01   8.53900E-01   1.59975E+00   2.81535E+00   4.59949E+00   6.91536E+00   9.53701E+00   1.20937E+01   1.41715E+01   1.53610E+01   1.52565E+01
            2.21277E-08   8.88871E-08   2.77674E-07   6.89711E-07   1.48388E-06   3.06363E-06   6.55649E-06   1.46912E-05   3.34828E-05   7.61606E-05   1.72374E-04   3.88790E-04   8.74629E-04   1.96191E-03   4.38394E-03   9.74361E-03   2.14928E-02   4.69069E-02   1.00851E-01   2.12363E-01   4.34583E-01   8.55883E-01   1.60347E+00   2.82190E+00   4.61018E+00   6.93145E+00   9.55920E+00   1.21218E+01   1.42045E+01   1.53968E+01   1.52920E+01
            2.21760E-08   8.90831E-08   2.78288E-07   6.91239E-07   1.48718E-06   3.07046E-06   6.57119E-06   1.47243E-05   3.35586E-05   7.63336E-05   1.72766E-04   3.89678E-04   8.76631E-04   1.96641E-03   4.39401E-03   9.76604E-03   2.15423E-02   4.70151E-02   1.01084E-01   2.12854E-01   4.35589E-01   8.57867E-01   1.60718E+00   2.82844E+00   4.62088E+00   6.94754E+00   9.58140E+00   1.21500E+01   1.42375E+01   1.54326E+01   1.53275E+01
            2.22244E-08   8.92792E-08   2.78902E-07   6.92766E-07   1.49047E-06   3.07730E-06   6.58589E-06   1.47575E-05   3.36344E-05   7.65066E-05   1.73159E-04   3.90566E-04   8.78634E-04   1.97091E-03   4.40409E-03   9.78847E-03   2.15919E-02   4.71234E-02   1.01317E-01   2.13345E-01   4.36595E-01   8.59850E-01   1.61090E+00   2.83499E+00   4.63159E+00   6.96363E+00   9.60360E+00   1.21781E+01   1.42705E+01   1.54683E+01   1.53631E+01
            2.22727E-08   8.94753E-08   2.79516E-07   6.94294E-07   1.49377E-06   3.08413E-06   6.60060E-06   1.47906E-05   3.37102E-05   7.66796E-05   1.73552E-04   3.91455E-04   8.80637E-04   1.97541E-03   4.41416E-03   9.81090E-03   2.16414E-02   4.72317E-02   1.01550E-01   2.13837E-01   4.37602E-01   8.61835E-01   1.61462E+00   2.84154E+00   4.64229E+00   6.97973E+00   9.62580E+00   1.22063E+01   1.43035E+01   1.55041E+01   1.53986E+01
            2.23210E-08   8.96714E-08   2.80130E-07   6.95822E-07   1.49707E-06   3.09096E-06   6.61531E-06   1.48237E-05   3.37860E-05   7.68527E-05   1.73945E-04   3.92343E-04   8.82640E-04   1.97992E-03   4.42425E-03   9.83334E-03   2.16910E-02   4.73400E-02   1.01783E-01   2.14328E-01   4.38609E-01   8.63820E-01   1.61834E+00   2.84809E+00   4.65300E+00   6.99583E+00   9.64801E+00   1.22344E+01   1.43365E+01   1.55399E+01   1.54341E+01
            2.23693E-08   8.98675E-08   2.80745E-07   6.97350E-07   1.50036E-06   3.09780E-06   6.63001E-06   1.48568E-05   3.38619E-05   7.70258E-05   1.74338E-04   3.93232E-04   8.84644E-04   1.98442E-03   4.43433E-03   9.85579E-03   2.17406E-02   4.74484E-02   1.02017E-01   2.14820E-01   4.39616E-01   8.65805E-01   1.62207E+00   2.85465E+00   4.66371E+00   7.01194E+00   9.67023E+00   1.22626E+01   1.43695E+01   1.55757E+01   1.54697E+01
            2.24176E-08   9.00636E-08   2.81359E-07   6.98878E-07   1.50366E-06   3.10463E-06   6.64472E-06   1.48900E-05   3.39377E-05   7.71989E-05   1.74731E-04   3.94120E-04   8.86648E-04   1.98892E-03   4.44441E-03   9.87824E-03   2.17902E-02   4.75568E-02   1.02250E-01   2.15312E-01   4.40624E-01   8.67791E-01   1.62579E+00   2.86120E+00   4.67443E+00   7.02805E+00   9.69245E+00   1.22908E+01   1.44025E+01   1.56115E+01   1.55052E+01
            2.24660E-08   9.02597E-08   2.81973E-07   7.00406E-07   1.50695E-06   3.11147E-06   6.65944E-06   1.49231E-05   3.40136E-05   7.73721E-05   1.75124E-04   3.95009E-04   8.88652E-04   1.99343E-03   4.45450E-03   9.90069E-03   2.18398E-02   4.76652E-02   1.02483E-01   2.15804E-01   4.41631E-01   8.69777E-01   1.62951E+00   2.86776E+00   4.68514E+00   7.04417E+00   9.71467E+00   1.23190E+01   1.44356E+01   1.56473E+01   1.55408E+01
            2.25143E-08   9.04558E-08   2.82587E-07   7.01934E-07   1.51025E-06   3.11830E-06   6.67415E-06   1.49563E-05   3.40894E-05   7.75452E-05   1.75517E-04   3.95898E-04   8.90657E-04   1.99794E-03   4.46459E-03   9.92315E-03   2.18894E-02   4.77736E-02   1.02717E-01   2.16296E-01   4.42639E-01   8.71763E-01   1.63324E+00   2.87432E+00   4.69586E+00   7.06028E+00   9.73690E+00   1.23472E+01   1.44686E+01   1.56831E+01   1.55764E+01
            2.25626E-08   9.06519E-08   2.83201E-07   7.03462E-07   1.51355E-06   3.12514E-06   6.68886E-06   1.49894E-05   3.41653E-05   7.77184E-05   1.75910E-04   3.96788E-04   8.92662E-04   2.00244E-03   4.47468E-03   9.94561E-03   2.19390E-02   4.78820E-02   1.02950E-01   2.16788E-01   4.43647E-01   8.73750E-01   1.63696E+00   2.88088E+00   4.70658E+00   7.07641E+00   9.75914E+00   1.23754E+01   1.45017E+01   1.57190E+01   1.56120E+01
            2.26109E-08   9.08481E-08   2.83816E-07   7.04990E-07   1.51684E-06   3.13198E-06   6.70358E-06   1.50226E-05   3.42412E-05   7.78917E-05   1.76303E-04   3.97677E-04   8.94668E-04   2.00695E-03   4.48477E-03   9.96808E-03   2.19887E-02   4.79905E-02   1.03184E-01   2.17280E-01   4.44655E-01   8.75738E-01   1.64069E+00   2.88744E+00   4.71730E+00   7.09253E+00   9.78138E+00   1.24036E+01   1.45347E+01   1.57548E+01   1.56476E+01
            2.26591E-08   9.10437E-08   2.84428E-07   7.06514E-07   1.52013E-06   3.13880E-06   6.71826E-06   1.50556E-05   3.43169E-05   7.80645E-05   1.76696E-04   3.98564E-04   8.96668E-04   2.01145E-03   4.49484E-03   9.99049E-03   2.20382E-02   4.80987E-02   1.03417E-01   2.17771E-01   4.45661E-01   8.77721E-01   1.64441E+00   2.89399E+00   4.72800E+00   7.10862E+00   9.80357E+00   1.24317E+01   1.45677E+01   1.57905E+01   1.56831E+01

drrhv       7.86305E+02   1.81292E+03   3.00258E+03   4.02642E+03   5.11493E+03   7.09223E+03   1.08237E+04   1.68140E+04   2.56352E+04   3.85763E+04   5.78181E+04   8.65142E+04   1.29146E+05   1.92070E+05   2.84116E+05   4.17055E+05   6.05545E+05   8.65711E+05   1.21090E+06   1.64277E+06   2.13675E+06   2.62550E+06   2.99349E+06   3.10421E+06   2.86987E+06   2.32575E+06   1.63184E+06   9.75214E+05   4.63192E+05   1.10083E+05  -1.05053E+05
            7.88080E+02   1.81701E+03   3.00936E+03   4.03554E+03   5.12656E+03   7.10847E+03   1.08486E+04   1.68529E+04   2.56946E+04   3.86659E+04   5.79528E+04   8.67162E+04   1.29448E+05   1.92520E+05   2.84783E+05   4.18035E+05   6.06970E+05   8.67750E+05   1.21376E+06   1.64665E+06   2.14179E+06   2.63171E+06   3.00057E+06   3.11156E+06   2.87666E+06   2.33125E+06   1.63571E+06   9.77523E+05   4.64290E+05   1.10344E+05  -1.05302E+05
            7.89854E+02   1.82110E+03   3.01614E+03   4.04465E+03   5.13820E+03   7.12471E+03   1.08735E+04   1.68918E+04   2.57541E+04   3.87556E+04   5.80875E+04   8.69182E+04   1.29750E+05   1.92970E+05   2.85449E+05   4.19015E+05   6.08395E+05   8.69790E+05   1.21661E+06   1.65052E+06   2.14684E+06   2.63792E+06   3.00765E+06   3.11890E+06   2.88345E+06   2.33676E+06   1.63957E+06   9.79832E+05   4.65388E+05   1.10605E+05  -1.05551E+05
            7.91629E+02   1.82519E+03   3.02293E+03   4.05377E+03   5.14984E+03   7.14096E+03   1.08984E+04   1.69306E+04   2.58135E+04   3.88453E+04   5.82223E+04   8.71203E+04   1.30052E+05   1.93420E+05   2.86116E+05   4.19995E+05   6.09821E+05   8.71830E+05   1.21947E+06   1.65440E+06   2.15189E+06   2.64413E+06   3.01474E+06   3.12625E+06   2.89025E+06   2.34227E+06   1.64343E+06   9.82142E+05   4.66486E+05   1.10867E+05  -1.05800E+05
            7.93404E+02   1.82929E+03   3.02971E+03   4.06289E+03   5.16147E+03   7.15720E+03   1.09234E+04   1.69695E+04   2.58730E+04   3.89350E+04   5.83571E+04   8.73224E+04   1.30355E+05   1.93871E+05   2.86784E+05   4.20976E+05   6.11246E+05   8.73871E+05   1.22233E+06   1.65828E+06   2.15694E+06   2.65034E+06   3.02182E+06   3.13360E+06   2.89704E+06   2.34777E+06   1.64730E+06   9.84452E+05   4.67584E+05   1.11128E+05  -1.06049E+05
            7.95180E+02   1.83338E+03   3.03649E+03   4.07200E+03   5.17311E+03   7.17345E+03   1.09483E+04   1.70084E+04   2.59324E+04   3.90247E+04   5.84919E+04   8.75246E+04   1.30657E+05   1.94321E+05   2.87451E+05   4.21957E+05   6.12672E+05   8.75912E+05   1.22518E+06   1.66217E+06   2.16200E+06   2.65655E+06   3.02891E+06   3.14096E+06   2.90384E+06   2.35328E+06   1.65116E+06   9.86764E+05   4.68683E+05   1.11390E+05  -1.06298E+05
            7.96955E+02   1.83747E+03   3.04328E+03   4.08112E+03   5.18475E+03   7.18970E+03   1.09732E+04   1.70473E+04   2.59919E+04   3.91145E+04   5.86267E+04   8.77268E+04   1.30959E+05   1.94772E+05   2.88118E+05   4.22938E+05   6.14099E+05   8.77954E+05   1.22804E+06   1.66605E+06   2.16705E+06   2.66277E+06   3.03600E+06   3.14831E+06   2.91064E+06   2.35880E+06   1.65503E+06   9.89075E+05   4.69782E+05   1.11652E+05  -1.06548E+05
            7.98730E+02   1.84157E+03   3.05006E+03   4.09024E+03   5.19639E+03   7.20595E+03   1.09982E+04   1.70862E+04   2.60514E+04   3.92042E+04   5.87615E+04   8.79290E+04   1.31262E+05   1.95222E+05   2.88786E+05   4.23920E+05   6.15526E+05   8.79996E+05   1.23090E+06   1.66993E+06   2.17211E+06   2.66899E+06   3.04309E+06   3.15567E+06   2.91744E+06   2.36431E+06   1.65890E+06   9.91388E+05   4.70881E+05   1.11913E+05  -1.06797E+05
            8.00505E+02   1.84566E+03   3.05685E+03   4.09936E+03   5.20804E+03   7.22220E+03   1.10231E+04   1.71251E+04   2.61109E+04   3.92940E+04   5.88964E+04   8.81312E+04   1.31564E+05   1.95673E+05   2.89454E+05   4.24901E+05   6.16953E+05   8.82039E+05   1.23376E+06   1.67382E+06   2.17716E+06   2.67520E+06   3.05019E+06   3.16303E+06   2.92425E+06   2.36982E+06   1.66277E+06   9.93701E+05   4.71980E+05   1.12175E+05  -1.07046E+05
            8.02281E+02   1.84975E+03   3.06363E+03   4.10848E+03   5.21968E+03   7.23845E+03   1.10481E+04   1.71640E+04   2.61704E+04   3.93838E+04   5.90313E+04   8.83336E+04   1.31867E+05   1.96124E+05   2.90122E+05   4.25883E+05   6.18380E+05   8.84082E+05   1.23662E+06   1.67770E+06   2.18222E+06   2.68142E+06   3.05728E+06   3.17039E+06   2.93105E+06   2.37534E+06   1.66664E+06   9.96014E+05   4.73080E+05   1.12437E+05  -1.07296E+05
