            2.53118E-11   6.23031E-11   1.41555E-10   3.21773E-10   7.72400E-10   1.93829E-09   4.92016E-09   1.24811E-08   3.14689E-08   7.92938E-08   2.00365E-07   5.06779E-07   1.28775E-06   3.28573E-06   8.43091E-06   2.17519E-05   5.65391E-05   1.47876E-04   3.89188E-04   1.07325E-03   3.33830E-03   1.05846E-02   3.30090E-02   9.91761E-02   2.84698E-01   7.78605E-01   2.02051E+00   4.92686E+00   1.11157E+01   2.28307E+01   4.21975E+01
            2.59846E-11   6.32210E-11   1.43479E-10   3.28287E-10   7.91549E-10   1.98682E-09   5.04094E-09   1.27575E-08   3.21341E-08   8.08088E-08   2.02972E-07   5.10061E-07   1.28205E-06   3.22372E-06   8.11117E-06   2.04219E-05   5.14634E-05   1.29825E-04   3.27884E-04   8.38343E-04   2.28834E-03   6.77797E-03   2.15590E-02   7.04212E-02   2.25764E-01   6.90210E-01   1.97749E+00   5.22861E+00   1.25537E+01   2.69920E+01   5.15591E+01
            2.60467E-11   6.34783E-11   1.44138E-10   3.30240E-10   7.96083E-10   1.99683E-09   5.06756E-09   1.28231E-08   3.23039E-08   8.11981E-08   2.03962E-07   5.12272E-07   1.28659E-06   3.23113E-06   8.11376E-06   2.03714E-05   5.11352E-05   1.28316E-04   3.21843E-04   8.06809E-04   2.02352E-03   5.10944E-03   1.32676E-02   3.68761E-02   1.13013E-01   3.71939E-01   1.22183E+00   3.73233E+00   1.01381E+01   2.39829E+01   4.91716E+01
            2.60474E-11   6.34772E-11   1.44139E-10   3.30249E-10   7.96090E-10   1.99687E-09   5.06763E-09   1.28233E-08   3.23042E-08   8.11989E-08   2.03964E-07   5.12276E-07   1.28659E-06   3.23112E-06   8.11368E-06   2.03710E-05   5.11332E-05   1.28307E-04   3.21811E-04   8.06630E-04   2.02009E-03   5.05301E-03   1.26193E-02   3.14484E-02   7.81416E-02   1.93151E-01   4.71492E-01   1.11777E+00   2.50894E+00   5.19326E+00   9.72550E+00
            2.60466E-11   6.34751E-11   1.44135E-10   3.30238E-10   7.96063E-10   1.99680E-09   5.06746E-09   1.28228E-08   3.23031E-08   8.11961E-08   2.03956E-07   5.12256E-07   1.28654E-06   3.23099E-06   8.11332E-06   2.03699E-05   5.11303E-05   1.28299E-04   3.21786E-04   8.06556E-04   2.01986E-03   5.05227E-03   1.26169E-02   3.14402E-02   7.81138E-02   1.93056E-01   4.71178E-01   1.11681E+00   2.50629E+00   5.18692E+00   9.71229E+00
            2.60457E-11   6.34729E-11   1.44130E-10   3.30227E-10   7.96036E-10   1.99673E-09   5.06728E-09   1.28224E-08   3.23019E-08   8.11931E-08   2.03949E-07   5.12237E-07   1.28649E-06   3.23085E-06   8.11294E-06   2.03689E-05   5.11275E-05   1.28291E-04   3.21762E-04   8.06481E-04   2.01962E-03   5.05153E-03   1.26145E-02   3.14321E-02   7.80860E-02   1.92961E-01   4.70865E-01   1.11585E+00   2.50364E+00   5.18055E+00   9.69903E+00
            2.60448E-11   6.34707E-11   1.44125E-10   3.30215E-10   7.96009E-10   1.99666E-09   5.06711E-09   1.28219E-08   3.23008E-08   8.11901E-08   2.03941E-07   5.12217E-07   1.28644E-06   3.23071E-06   8.11257E-06   2.03679E-05   5.11246E-05   1.28282E-04   3.21737E-04   8.06407E-04   2.01939E-03   5.05079E-03   1.26120E-02   3.14239E-02   7.80583E-02   1.92866E-01   4.70551E-01   1.11488E+00   2.50098E+00   5.17416E+00   9.68572E+00
            2.60439E-11   6.34685E-11   1.44120E-10   3.30204E-10   7.95980E-10   1.99659E-09   5.06692E-09   1.28214E-08   3.22996E-08   8.11871E-08   2.03933E-07   5.12196E-07   1.28639E-06   3.23057E-06   8.11219E-06   2.03668E-05   5.11216E-05   1.28274E-04   3.21712E-04   8.06332E-04   2.01916E-03   5.05004E-03   1.26096E-02   3.14158E-02   7.80306E-02   1.92772E-01   4.70237E-01   1.11391E+00   2.49831E+00   5.16774E+00   9.67236E+00
            2.60429E-11   6.34662E-11   1.44115E-10   3.30192E-10   7.95951E-10   1.99652E-09   5.06674E-09   1.28210E-08   3.22984E-08   8.11840E-08   2.03925E-07   5.12176E-07   1.28633E-06   3.23042E-06   8.11180E-06   2.03658E-05   5.11187E-05   1.28265E-04   3.21687E-04   8.06257E-04   2.01893E-03   5.04930E-03   1.26072E-02   3.14077E-02   7.80029E-02   1.92677E-01   4.69923E-01   1.11294E+00   2.49564E+00   5.16131E+00   9.65895E+00
            2.60420E-11   6.34639E-11   1.44109E-10   3.30180E-10   7.95922E-10   1.99645E-09   5.06655E-09   1.28205E-08   3.22971E-08   8.11808E-08   2.03917E-07   5.12155E-07   1.28628E-06   3.23028E-06   8.11141E-06   2.03647E-05   5.11157E-05   1.28257E-04   3.21662E-04   8.06181E-04   2.01869E-03   5.04856E-03   1.26048E-02   3.13996E-02   7.79753E-02   1.92583E-01   4.69609E-01   1.11197E+00   2.49297E+00   5.15487E+00   9.64549E+00
            2.60410E-11   6.34616E-11   1.44104E-10   3.30167E-10   7.95892E-10   1.99637E-09   5.06635E-09   1.28200E-08   3.22959E-08   8.11776E-08   2.03909E-07   5.12133E-07   1.28622E-06   3.23013E-06   8.11102E-06   2.03636E-05   5.11127E-05   1.28248E-04   3.21637E-04   8.06106E-04   2.01846E-03   5.04782E-03   1.26023E-02   3.13915E-02   7.79477E-02   1.92488E-01   4.69295E-01   1.11100E+00   2.49029E+00   5.14840E+00   9.63198E+00
            2.60400E-11   6.34592E-11   1.44098E-10   3.30155E-10   7.95862E-10   1.99629E-09   5.06616E-09   1.28195E-08   3.22946E-08   8.11744E-08   2.03900E-07   5.12112E-07   1.28616E-06   3.22998E-06   8.11062E-06   2.03625E-05   5.11096E-05   1.28240E-04   3.21612E-04   8.06030E-04   2.01822E-03   5.04708E-03   1.25999E-02   3.13834E-02   7.79202E-02   1.92394E-01   4.68981E-01   1.11003E+00   2.48760E+00   5.14192E+00   9.61843E+00

            5.80285E-12   1.41850E-11   3.23970E-11   7.50140E-11   1.83657E-10   4.69397E-10   1.21611E-09   3.14615E-09   8.11050E-09   2.08654E-08   5.36211E-08   1.37678E-07   3.53170E-07   9.04994E-07   2.31635E-06   5.92120E-06   1.51145E-05   3.85182E-05   9.79687E-05   2.48391E-04   6.26894E-04   1.57611E-03   3.94217E-03   9.79086E-03   2.40792E-02   5.83722E-02   1.38290E-01   3.15424E-01   6.78526E-01   1.34788E+00   2.43392E+00
            9.12025E-12   2.28150E-11   5.28166E-11   1.22507E-10   2.98697E-10   7.62425E-10   1.98387E-09   5.17486E-09   1.34761E-08   3.50493E-08   9.10836E-08   2.36494E-07   6.13357E-07   1.58868E-06   4.10889E-06   1.06103E-05   2.73521E-05   7.03778E-05   1.80699E-04   4.55732E-04   1.10935E-03   2.69356E-03   6.51702E-03   1.56871E-02   3.74741E-02   8.84652E-02   2.04722E-01   4.57788E-01   9.69315E-01   1.90252E+00   3.40525E+00
            1.25531E-11   3.15858E-11   7.32905E-11   1.69915E-10   4.14049E-10   1.05880E-09   2.76839E-09   7.27519E-09   1.91275E-08   5.03011E-08   1.32287E-07   3.47704E-07   9.12856E-07   2.39291E-06   6.26161E-06   1.63539E-05   4.26262E-05   1.10863E-04   2.87648E-04   7.28376E-04   1.75304E-03   4.19970E-03   1.00105E-02   2.37170E-02   5.57449E-02   1.29512E-01   2.95243E-01   6.51478E-01   1.36432E+00   2.65488E+00   4.72135E+00
            1.55775E-11   3.91115E-11   9.05311E-11   2.09526E-10   5.10301E-10   1.30575E-09   3.42217E-09   9.03931E-09   2.39607E-08   6.36839E-08   1.69514E-07   4.51558E-07   1.20066E-06   3.18640E-06   8.43942E-06   2.23050E-05   5.88177E-05   1.54727E-04   4.05961E-04   1.03771E-03   2.50674E-03   6.00790E-03   1.42884E-02   3.37042E-02   7.87476E-02   1.81684E-01   4.11152E-01   9.00918E-01   1.87523E+00   3.63119E+00   6.43331E+00
            1.80297E-11   4.50447E-11   1.03837E-10   2.39548E-10   5.81422E-10   1.48205E-09   3.87561E-09   1.03037E-08   2.75997E-08   7.40960E-08   1.99149E-07   5.35464E-07   1.43930E-06   3.86541E-06   1.03637E-05   2.77251E-05   7.39941E-05   1.96982E-04   5.22900E-04   1.35424E-03   3.31613E-03   8.02530E-03   1.92082E-02   4.54718E-02   1.06383E-01   2.45355E-01   5.54413E-01   1.21235E+00   2.51818E+00   4.86719E+00   8.61027E+00
            1.99257E-11   4.95147E-11   1.13598E-10   2.60594E-10   6.30116E-10   1.60887E-09   4.22657E-09   1.12270E-08   2.99869E-08   8.04930E-08   2.17390E-07   5.89521E-07   1.59989E-06   4.34202E-06   1.17852E-05   3.19046E-05   8.61755E-05   2.32159E-04   6.23759E-04   1.64180E-03   4.10988E-03   1.01219E-02   2.45563E-02   5.87231E-02   1.38388E-01   3.20765E-01   7.27177E-01   1.59335E+00   3.31353E+00   6.40899E+00   1.13426E+01
            2.13636E-11   5.28349E-11   1.20811E-10   2.77082E-10   6.70087E-10   1.70395E-09   4.43871E-09   1.16567E-08   3.10124E-08   8.30117E-08   2.23675E-07   6.09549E-07   1.66778E-06   4.56324E-06   1.24914E-05   3.41772E-05   9.33532E-05   2.54421E-04   6.91758E-04   1.85592E-03   4.79116E-03   1.21050E-02   2.99835E-02   7.29019E-02   1.74059E-01   4.07546E-01   9.31063E-01   2.05192E+00   4.28527E+00   8.31384E+00   1.47459E+01
            2.24675E-11   5.53970E-11   1.26457E-10   2.89728E-10   6.98480E-10   1.76385E-09   4.56098E-09   1.18588E-08   3.09014E-08   8.24542E-08   2.21579E-07   6.00454E-07   1.63522E-06   4.49601E-06   1.23700E-05   3.40665E-05   9.38782E-05   2.58370E-04   7.09816E-04   1.94641E-03   5.23412E-03   1.36943E-02   3.49276E-02   8.69971E-02   2.11835E-01   5.03912E-01   1.16582E+00   2.59464E+00   5.45919E+00   1.06496E+01   1.89641E+01
            2.33539E-11   5.74738E-11   1.31060E-10   2.99966E-10   7.21906E-10   1.81406E-09   4.62705E-09   1.19340E-08   3.08780E-08   8.06986E-08   2.12002E-07   5.69028E-07   1.53570E-06   4.18103E-06   1.14597E-05   3.15554E-05   8.70929E-05   2.40827E-04   6.66188E-04   1.86859E-03   5.29275E-03   1.45080E-02   3.85199E-02   9.92515E-02   2.48577E-01   6.05162E-01   1.42656E+00   3.22233E+00   6.85713E+00   1.34895E+01   2.41680E+01
            2.41285E-11   5.93357E-11   1.35285E-10   3.09577E-10   7.43462E-10   1.86236E-09   4.73305E-09   1.20750E-08   3.07502E-08   7.89888E-08   2.04145E-07   5.33150E-07   1.40558E-06   3.74789E-06   1.00877E-05   2.73511E-05   7.47145E-05   2.05225E-04   5.65489E-04   1.61183E-03   4.84422E-03   1.40944E-02   3.95172E-02   1.06766E-01   2.78366E-01   7.00771E-01   1.69781E+00   3.91943E+00   8.48075E+00   1.68907E+01   3.05335E+01
            2.48944E-11   6.12406E-11   1.39704E-10   3.19084E-10   7.63115E-10   1.91013E-09   4.85534E-09   1.23156E-08   3.11667E-08   7.88381E-08   1.99923E-07   5.10667E-07   1.31074E-06   3.39025E-06   8.83677E-06   2.32222E-05   6.15203E-05   1.64293E-04   4.41751E-04   1.24633E-03   3.90475E-03   1.21187E-02   3.64415E-02   1.05171E-01   2.90643E-01   7.68801E-01   1.94030E+00   4.62740E+00   1.02649E+01   2.08230E+01   3.81444E+01
            2.57716E-11   6.29801E-11   1.42288E-10   3.24760E-10   7.82764E-10   1.96087E-09   4.99029E-09   1.26129E-08   3.17869E-08   8.00394E-08   2.01306E-07   5.07123E-07   1.27977E-06   3.23547E-06   8.20546E-06   2.08702E-05   5.33007E-05   1.36736E-04   3.52320E-04   9.39209E-04   2.80959E-03   8.89184E-03   2.85275E-02   8.94536E-02   2.68705E-01   7.66351E-01   2.06147E+00   5.17466E+00   1.19370E+01   2.49219E+01   4.66082E+01
            2.60056E-11   6.33619E-11   1.43813E-10   3.29345E-10   7.94509E-10   1.99223E-09   5.05566E-09   1.27932E-08   3.22332E-08   8.10143E-08   2.03520E-07   5.11229E-07   1.28426E-06   3.22664E-06   8.10698E-06   2.03724E-05   5.12052E-05   1.28728E-04   3.23664E-04   8.17753E-04   2.14047E-03   5.99302E-03   1.83135E-02   5.95962E-02   1.96067E-01   6.23324E-01   1.85884E+00   5.08836E+00   1.25549E+01   2.75478E+01   5.33994E+01
            2.60462E-11   6.34746E-11   1.44133E-10   3.30236E-10   7.96054E-10   1.99678E-09   5.06740E-09   1.28227E-08   3.23027E-08   8.11952E-08   2.03954E-07   5.12251E-07   1.28653E-06   3.23095E-06   8.11324E-06   2.03698E-05   5.11301E-05   1.28299E-04   3.21787E-04   8.06578E-04   2.02078E-03   5.07297E-03   1.29129E-02   3.43925E-02   9.99659E-02   3.18428E-01   1.04484E+00   3.24816E+00   9.02059E+00   2.17705E+01   4.53589E+01
            2.60457E-11   6.34729E-11   1.44130E-10   3.30227E-10   7.96036E-10   1.99673E-09   5.06728E-09   1.28224E-08   3.23019E-08   8.11931E-08   2.03949E-07   5.12237E-07   1.28649E-06   3.23085E-06   8.11294E-06   2.03689E-05   5.11275E-05   1.28291E-04   3.21762E-04   8.06481E-04   2.01962E-03   5.05153E-03   1.26145E-02   3.14321E-02   7.80860E-02   1.92961E-01   4.70865E-01   1.11585E+00   2.50364E+00   5.18055E+00   9.69903E+00
            2.60448E-11   6.34707E-11   1.44125E-10   3.30215E-10   7.96009E-10   1.99666E-09   5.06711E-09   1.28219E-08   3.23008E-08   8.11901E-08   2.03941E-07   5.12217E-07   1.28644E-06   3.23071E-06   8.11257E-06   2.03679E-05   5.11246E-05   1.28282E-04   3.21737E-04   8.06407E-04   2.01939E-03   5.05079E-03   1.26120E-02   3.14239E-02   7.80583E-02   1.92866E-01   4.70551E-01   1.11488E+00   2.50098E+00   5.17416E+00   9.68572E+00
            2.60439E-11   6.34685E-11   1.44120E-10   3.30204E-10   7.95980E-10   1.99659E-09   5.06692E-09   1.28214E-08   3.22996E-08   8.11871E-08   2.03933E-07   5.12196E-07   1.28639E-06   3.23057E-06   8.11219E-06   2.03668E-05   5.11216E-05   1.28274E-04   3.21712E-04   8.06332E-04   2.01916E-03   5.05004E-03   1.26096E-02   3.14158E-02   7.80306E-02   1.92772E-01   4.70237E-01   1.11391E+00   2.49831E+00   5.16774E+00   9.67236E+00
            2.60429E-11   6.34662E-11   1.44115E-10   3.30192E-10   7.95951E-10   1.99652E-09   5.06674E-09   1.28210E-08   3.22984E-08   8.11840E-08   2.03925E-07   5.12176E-07   1.28633E-06   3.23042E-06   8.11180E-06   2.03658E-05   5.11187E-05   1.28265E-04   3.21687E-04   8.06257E-04   2.01893E-03   5.04930E-03   1.26072E-02   3.14077E-02   7.80029E-02   1.92677E-01   4.69923E-01   1.11294E+00   2.49564E+00   5.16131E+00   9.65895E+00
            2.60420E-11   6.34639E-11   1.44109E-10   3.30180E-10   7.95922E-10   1.99645E-09   5.06655E-09   1.28205E-08   3.22971E-08   8.11808E-08   2.03917E-07   5.12155E-07   1.28628E-06   3.23028E-06   8.11141E-06   2.03647E-05   5.11157E-05   1.28257E-04   3.21662E-04   8.06181E-04   2.01869E-03   5.04856E-03   1.26048E-02   3.13996E-02   7.79753E-02   1.92583E-01   4.69609E-01   1.11197E+00   2.49297E+00   5.15487E+00   9.64549E+00
            2.60410E-11   6.34616E-11   1.44104E-10   3.30167E-10   7.95892E-10   1.99637E-09   5.06635E-09   1.28200E-08   3.22959E-08   8.11776E-08   2.03909E-07   5.12133E-07   1.28622E-06   3.23013E-06   8.11102E-06   2.03636E-05   5.11127E-05   1.28248E-04   3.21637E-04   8.06106E-04   2.01846E-03   5.04782E-03   1.26023E-02   3.13915E-02   7.79477E-02   1.92488E-01   4.69295E-01   1.11100E+00   2.49029E+00   5.14840E+00   9.63198E+00
            2.60400E-11   6.34592E-11   1.44098E-10   3.30155E-10   7.95862E-10   1.99629E-09   5.06616E-09   1.28195E-08   3.22946E-08   8.11744E-08   2.03900E-07   5.12112E-07   1.28616E-06   3.22998E-06   8.11062E-06   2.03625E-05   5.11096E-05   1.28240E-04   3.21612E-04   8.06030E-04   2.01822E-03   5.04708E-03   1.25999E-02   3.13834E-02   7.79202E-02   1.92394E-01   4.68981E-01   1.11003E+00   2.48760E+00   5.14192E+00   9.61843E+00

            5.78824E-12   1.41470E-11   3.23069E-11   7.48045E-11   1.83150E-10   4.68109E-10   1.21276E-09   3.13733E-09   8.08738E-09   2.08048E-08   5.34628E-08   1.37265E-07   3.52093E-07   9.02190E-07   2.30907E-06   5.90232E-06   1.50657E-05   3.83920E-05   9.76436E-05   2.47580E-04   6.24997E-04   1.57169E-03   3.93192E-03   9.76722E-03   2.40251E-02   5.82498E-02   1.38018E-01   3.14838E-01   6.77323E-01   1.34557E+00   2.42988E+00
            8.66823E-12   2.16451E-11   5.00599E-11   1.16106E-10   2.83165E-10   7.22709E-10   1.87931E-09   4.89694E-09   1.27358E-08   3.30761E-08   8.58262E-08   2.22503E-07   5.76200E-07   1.49023E-06   3.84871E-06   9.92459E-06   2.55496E-05   6.56529E-05   1.68349E-04   4.24615E-04   1.03679E-03   2.52538E-03   6.12967E-03   1.48013E-02   3.54656E-02   8.39636E-02   1.94809E-01   4.36594E-01   9.26115E-01   1.82026E+00   3.26137E+00
            1.17112E-11   2.94551E-11   6.83506E-11   1.58504E-10   3.86250E-10   9.87223E-10   2.57844E-09   6.76449E-09   1.77439E-08   4.65336E-08   1.22007E-07   3.19677E-07   8.36634E-07   2.18632E-06   5.70374E-06   1.48530E-05   3.86035E-05   1.00121E-04   2.59072E-04   6.54944E-04   1.57809E-03   3.78745E-03   9.04910E-03   2.14982E-02   5.06810E-02   1.18110E-01   2.70057E-01   5.97524E-01   1.25419E+00   2.44499E+00   4.35403E+00
            1.45030E-11   3.64619E-11   8.45013E-11   1.95728E-10   4.76901E-10   1.22050E-09   3.19737E-09   8.43241E-09   2.22879E-08   5.90066E-08   1.56355E-07   4.14212E-07   1.09621E-06   2.89625E-06   7.63630E-06   2.00917E-05   5.27468E-05   1.38153E-04   3.60934E-04   9.18902E-04   2.21378E-03   5.29842E-03   1.25974E-02   2.97332E-02   6.95588E-02   1.60766E-01   3.64541E-01   8.00372E-01   1.66891E+00   3.23638E+00   5.74030E+00
            1.68775E-11   4.22767E-11   9.76685E-11   2.25741E-10   5.49161E-10   1.40357E-09   3.67712E-09   9.72605E-09   2.58696E-08   6.92933E-08   1.85645E-07   4.96958E-07   1.32872E-06   3.54716E-06   9.45206E-06   2.51344E-05   6.66778E-05   1.76438E-04   4.65615E-04   1.19754E-03   2.90948E-03   7.00020E-03   1.66863E-02   3.93982E-02   9.20420E-02   2.12169E-01   4.79486E-01   1.04902E+00   2.18025E+00   4.21649E+00   7.46279E+00
            1.88046E-11   4.68843E-11   1.07892E-10   2.48470E-10   6.01605E-10   1.52892E-09   4.01991E-09   1.07109E-08   2.86850E-08   7.70632E-08   2.07516E-07   5.59655E-07   1.51083E-06   4.07528E-06   1.09738E-05   2.94916E-05   7.90801E-05   2.11464E-04   5.63879E-04   1.46879E-03   3.62318E-03   8.81880E-03   2.11988E-02   5.03406E-02   1.18024E-01   2.72561E-01   6.16341E-01   1.34823E+00   2.80071E+00   5.41325E+00   9.57587E+00
            2.03274E-11   5.04469E-11   1.15589E-10   2.65026E-10   6.41540E-10   1.63709E-09   4.29464E-09   1.13854E-08   3.03545E-08   8.14281E-08   2.20401E-07   5.98069E-07   1.62577E-06   4.42860E-06   1.20466E-05   3.27021E-05   8.85871E-05   2.39402E-04   6.45143E-04   1.70586E-03   4.29998E-03   1.06506E-02   2.59576E-02   6.22992E-02   1.47227E-01   3.41976E-01   7.76484E-01   1.70334E+00   3.54516E+00   6.86096E+00   1.21474E+01
            2.15209E-11   5.31996E-11   1.21615E-10   2.78900E-10   6.74328E-10   1.71341E-09   4.45665E-09   1.17070E-08   3.10894E-08   8.30742E-08   2.23595E-07   6.10749E-07   1.67032E-06   4.57454E-06   1.25294E-05   3.43365E-05   9.39054E-05   2.56282E-04   6.97831E-04   1.87712E-03   4.86859E-03   1.23494E-02   3.06902E-02   7.48230E-02   1.79040E-01   4.19951E-01   9.60749E-01   2.11964E+00   4.43034E+00   8.60046E+00   1.52609E+01
            2.24703E-11   5.54027E-11   1.26469E-10   2.89762E-10   6.98584E-10   1.76414E-09   4.56198E-09   1.18623E-08   3.09139E-08   8.24880E-08   2.21696E-07   6.00819E-07   1.63639E-06   4.49945E-06   1.23804E-05   3.40971E-05   9.39694E-05   2.58637E-04   7.10597E-04   1.94870E-03   5.24106E-03   1.37147E-02   3.49860E-02   8.71587E-02   2.12267E-01   5.05029E-01   1.16859E+00   2.60117E+00   5.47353E+00   1.06785E+01   1.90167E+01
            2.32531E-11   5.72343E-11   1.30527E-10   2.98743E-10   7.19156E-10   1.80895E-09   4.61681E-09   1.19145E-08   3.09322E-08   8.09810E-08   2.13623E-07   5.73738E-07   1.55249E-06   4.22842E-06   1.16178E-05   3.20075E-05   8.83897E-05   2.44482E-04   6.75934E-04   1.89060E-03   5.31816E-03   1.44852E-02   3.82475E-02   9.80915E-02   2.44726E-01   5.93911E-01   1.39649E+00   3.14813E+00   6.68909E+00   1.31442E+01   2.35304E+01
            2.39403E-11   5.88764E-11   1.34234E-10   3.07194E-10   7.37917E-10   1.84914E-09   4.71040E-09   1.20318E-08   3.07627E-08   7.92793E-08   2.06187E-07   5.40171E-07   1.43814E-06   3.85688E-06   1.04498E-05   2.85126E-05   7.82130E-05   2.15507E-04   5.95237E-04   1.69237E-03   5.01272E-03   1.43558E-02   3.96542E-02   1.05737E-01   2.72615E-01   6.79925E-01   1.63483E+00   3.75139E+00   8.07999E+00   1.60381E+01   2.89216E+01
            2.46007E-11   6.05021E-11   1.37979E-10   3.15762E-10   7.56765E-10   1.89104E-09   4.80583E-09   1.22126E-08   3.09736E-08   7.86013E-08   2.00854E-07   5.15977E-07   1.34023E-06   3.50427E-06   9.25547E-06   2.46524E-05   6.62277E-05   1.79121E-04   4.87597E-04   1.38822E-03   4.30646E-03   1.30618E-02   3.82115E-02   1.07347E-01   2.89578E-01   7.50328E-01   1.86166E+00   4.38008E+00   9.61647E+00   1.93599E+01   3.52709E+01
            2.53083E-11   6.22932E-11   1.41544E-10   3.21745E-10   7.72320E-10   1.93806E-09   4.91962E-09   1.24796E-08   3.14663E-08   7.92872E-08   2.00354E-07   5.06780E-07   1.28783E-06   3.28619E-06   8.43285E-06   2.17588E-05   5.65675E-05   1.47973E-04   3.89496E-04   1.07446E-03   3.34378E-03   1.06066E-02   3.30908E-02   9.94663E-02   2.85681E-01   7.81763E-01   2.03000E+00   4.95310E+00   1.11811E+01   2.29756E+01   4.24805E+01
            2.59646E-11   6.31035E-11   1.42909E-10   3.27314E-10   7.87359E-10   1.97913E-09   5.01915E-09   1.26994E-08   3.20261E-08   8.04775E-08   2.02307E-07   5.08666E-07   1.27991E-06   3.22381E-06   8.13076E-06   2.05378E-05   5.19848E-05   1.31858E-04   3.35411E-04   8.71528E-04   2.48281E-03   7.64779E-03   2.46680E-02   7.95582E-02   2.48073E-01   7.34620E-01   2.04323E+00   5.27103E+00   1.24179E+01   2.63308E+01   4.97962E+01
            2.60234E-11   6.34299E-11   1.43946E-10   3.30018E-10   7.95198E-10   1.99441E-09   5.06231E-09   1.28088E-08   3.22695E-08   8.11141E-08   2.03757E-07   5.11764E-07   1.28540E-06   3.22852E-06   8.10875E-06   2.03646E-05   5.11406E-05   1.28409E-04   3.22356E-04   8.10545E-04   2.07490E-03   5.56863E-03   1.62393E-02   5.16012E-02   1.71039E-01   5.58772E-01   1.72237E+00   4.86066E+00   1.22915E+01   2.74734E+01   5.39786E+01
            2.60448E-11   6.34706E-11   1.44124E-10   3.30214E-10   7.96005E-10   1.99666E-09   5.06709E-09   1.28219E-08   3.23007E-08   8.11899E-08   2.03940E-07   5.12215E-07   1.28644E-06   3.23070E-06   8.11255E-06   2.03678E-05   5.11245E-05   1.28282E-04   3.21737E-04   8.06412E-04   2.01968E-03   5.05901E-03   1.27543E-02   3.30831E-02   9.20111E-02   2.81448E-01   9.08532E-01   2.83823E+00   7.99143E+00   1.95731E+01   4.13046E+01
            2.60439E-11   6.34685E-11   1.44120E-10   3.30204E-10   7.95980E-10   1.99659E-09   5.06692E-09   1.28214E-08   3.22996E-08   8.11871E-08   2.03933E-07   5.12196E-07   1.28639E-06   3.23057E-06   8.11219E-06   2.03668E-05   5.11216E-05   1.28274E-04   3.21712E-04   8.06332E-04   2.01916E-03   5.05004E-03   1.26096E-02   3.14158E-02   7.80306E-02   1.92772E-01   4.70237E-01   1.11391E+00   2.49831E+00   5.16774E+00   9.67236E+00
            2.60429E-11   6.34662E-11   1.44115E-10   3.30192E-10   7.95951E-10   1.99652E-09   5.06674E-09   1.28210E-08   3.22984E-08   8.11840E-08   2.03925E-07   5.12176E-07   1.28633E-06   3.23042E-06   8.11180E-06   2.03658E-05   5.11187E-05   1.28265E-04   3.21687E-04   8.06257E-04   2.01893E-03   5.04930E-03   1.26072E-02   3.14077E-02   7.80029E-02   1.92677E-01   4.69923E-01   1.11294E+00   2.49564E+00   5.16131E+00   9.65895E+00
            2.60420E-11   6.34639E-11   1.44109E-10   3.30180E-10   7.95922E-10   1.99645E-09   5.06655E-09   1.28205E-08   3.22971E-08   8.11808E-08   2.03917E-07   5.12155E-07   1.28628E-06   3.23028E-06   8.11141E-06   2.03647E-05   5.11157E-05   1.28257E-04   3.21662E-04   8.06181E-04   2.01869E-03   5.04856E-03   1.26048E-02   3.13996E-02   7.79753E-02   1.92583E-01   4.69609E-01   1.11197E+00   2.49297E+00   5.15487E+00   9.64549E+00
            2.60410E-11   6.34616E-11   1.44104E-10   3.30167E-10   7.95892E-10   1.99637E-09   5.06635E-09   1.28200E-08   3.22959E-08   8.11776E-08   2.03909E-07   5.12133E-07   1.28622E-06   3.23013E-06   8.11102E-06   2.03636E-05   5.11127E-05   1.28248E-04   3.21637E-04   8.06106E-04   2.01846E-03   5.04782E-03   1.26023E-02   3.13915E-02   7.79477E-02   1.92488E-01   4.69295E-01   1.11100E+00   2.49029E+00   5.14840E+00   9.63198E+00
            2.60400E-11   6.34592E-11   1.44098E-10   3.30155E-10   7.95862E-10   1.99629E-09   5.06616E-09   1.28195E-08   3.22946E-08   8.11744E-08   2.03900E-07   5.12112E-07   1.28616E-06   3.22998E-06   8.11062E-06   2.03625E-05   5.11096E-05   1.28240E-04   3.21612E-04   8.06030E-04   2.01822E-03   5.04708E-03   1.25999E-02   3.13834E-02   7.79202E-02   1.92394E-01   4.68981E-01   1.11003E+00   2.48760E+00   5.14192E+00   9.61843E+00

            5.77689E-12   1.41174E-11   3.22370E-11   7.46418E-11   1.82757E-10   4.67108E-10   1.21015E-09   3.13049E-09   8.06943E-09   2.07578E-08   5.33399E-08   1.36944E-07   3.51257E-07   9.00014E-07   2.30341E-06   5.88766E-06   1.50278E-05   3.82941E-05   9.73913E-05   2.46950E-04   6.23525E-04   1.56826E-03   3.92396E-03   9.74887E-03   2.39831E-02   5.81548E-02   1.37807E-01   3.14382E-01   6.76388E-01   1.34378E+00   2.42674E+00
            8.31798E-12   2.07366E-11   4.79159E-11   1.11124E-10   2.71084E-10   6.91858E-10   1.79820E-09   4.68169E-09   1.21635E-08   3.15545E-08   8.17827E-08   2.11771E-07   5.47769E-07   1.41508E-06   3.65060E-06   9.40360E-06   2.41831E-05   6.20783E-05   1.59024E-04   4.01165E-04   9.82188E-04   2.39896E-03   5.83870E-03   1.41361E-02   3.39575E-02   8.05829E-02   1.87363E-01   4.20670E-01   8.93648E-01   1.75842E+00   3.15320E+00
